mbti,function_pair,playlist_name,playlist_id,track_count,danceability_mean,danceability_stdev,energy_mean,energy_stdev,loudness_mean,loudness_stdev,mode_mean,mode_stdev,speechiness_mean,speechiness_stdev,acousticness_mean,acousticness_stdev,liveness_mean,liveness_stdev,valence_mean,valence_stdev,tempo_mean,tempo_stdev,instrumentalness_mean,instrumentalness_stdev,Cminor_count,CMajor_count,C#/Dbminor_count,DMajor_count,D#_EbMajor_count,Eminor_count,EMajor_count,Fminor_count,FMajor_count,F#/GbMajor_count,Gminor_count,GMajor_count,G#/Abminor_count,G#/AbMajor_count,Aminor_count,AMajor_count,A#/Bbminor_count,A#/BbMajor_count,Bminor_count,C#/DbMajor_count,F#/Gbminor_count,BMajor_count,D#_Ebminor_count,Dminor_count
INTJ,NT,istp/intp/intj,2xSIjfLPXY4q3vRgh5BH43,50,0.63606,0.152936482747257,0.67048,0.2017901759304471,-7.24032,4.0260361244159295,0.58,0.4985693819032897,0.098234,0.089650190047262,0.131965106,0.2072676405636515,0.206656,0.1417995986868619,0.490476,0.2364865742920899,121.05788,27.586903755253733,0.1641685288,0.2986578753373259,0.0,4.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,1.0,4.0,2.0,3.0,5.0,2.0,3.0,2.0,2.0,4.0,4.0,2.0,4.0,0.0,1.0
INTJ,NT,⭑ INTJ-T Mix ⭑,1drYx9UXGtl13Xctya7HSs,50,0.5534600000000001,0.1518052202592492,0.7132999999999999,0.1488518301766517,-6.543159999999999,2.9401199014839583,0.74,0.4430874976934521,0.0512419999999999,0.0445815880820588,0.159054588,0.2542863544126402,0.157922,0.1185883383639317,0.501616,0.2322501003800227,126.59544,35.230546965903535,0.2105002538,0.3285167563429668,0.0,3.0,3.0,4.0,2.0,3.0,5.0,2.0,3.0,4.0,0.0,2.0,1.0,4.0,2.0,5.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0
INTJ,NT,INTJ,1zYeM7TBjCGFBicbNtC0Li,50,0.63782,0.1532002411145329,0.68592,0.188176408766685,-6.841640000000001,4.314185111220605,0.48,0.5046720495044484,0.107196,0.0956594874264642,0.2144577799999999,0.2275045311689857,0.211294,0.1670272291256361,0.43906,0.2109927370836276,126.90252,28.32435172897941,0.2011676,0.3319812605496164,1.0,4.0,2.0,2.0,0.0,1.0,0.0,5.0,2.0,0.0,1.0,3.0,3.0,6.0,4.0,2.0,1.0,1.0,1.0,3.0,4.0,1.0,2.0,1.0
INTJ,NT,intj ,5uwJVd2a5YWBQt9i6DF5sK,50,0.5145599999999999,0.1540975254406727,0.558476,0.2840891341585221,-8.537900000000002,5.94910679713127,0.74,0.443087497693452,0.0578179999999999,0.040849728048454,0.4417343999999999,0.3735767914923987,0.188426,0.1336421429468585,0.45715,0.2093816028505009,132.14690000000002,36.70533703074821,0.1092736268,0.2546081040646764,2.0,6.0,1.0,6.0,1.0,1.0,2.0,1.0,3.0,4.0,1.0,3.0,0.0,3.0,3.0,3.0,0.0,4.0,1.0,2.0,1.0,0.0,0.0,2.0
INTJ,NT,infj / intj,1D9pkKfY7DCgGOd2EslcHr,31,0.5141290322580645,0.1598165076862595,0.5428709677419356,0.1795931962214389,-8.425064516129034,2.733336519536564,0.4516129032258064,0.5058794110206736,0.0694935483870967,0.0796168823616527,0.3298906299999999,0.2774317092766552,0.1765548387096774,0.1484007453680959,0.3367741935483871,0.1769926005378792,123.3156129032258,32.6563323309864,0.073466144516129,0.1410643787544551,2.0,3.0,2.0,1.0,0.0,3.0,1.0,3.0,3.0,1.0,4.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
INTJ,NT,1000 IQ INTJ LIFTER MINDSET,7LrB7ogK668YCEGypE6Sux,50,0.62344,0.1463487810481717,0.727136,0.2143230498522247,-6.7883200000000015,3.208548444390391,0.76,0.4314191105869,0.121684,0.10709506431204,0.07256614,0.1075508093815083,0.1953939999999999,0.1419226613335587,0.5439499999999999,0.2544502727971236,123.44806,31.57678458214748,0.1143007566,0.2533062606054296,1.0,4.0,1.0,3.0,2.0,0.0,0.0,0.0,4.0,5.0,0.0,7.0,1.0,3.0,1.0,4.0,1.0,0.0,0.0,3.0,6.0,3.0,0.0,1.0
INTJ,NT,INTJ ,6yyxLiD7o5WMCSCaUNd7Pe,25,0.49672,0.1264978655946415,0.39426,0.1663298129219974,-8.21624,2.230049817829189,0.92,0.2768874620972691,0.035588,0.008730708256875,0.526436,0.3322839760405748,0.118512,0.055948617200666,0.309612,0.1331937696240581,129.17024,32.87512206983674,0.0002092467999999,0.0007040091692035,0.0,6.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0
INTJ,NT,🌆INTJ WOMAN🌆,1VvBsRuXYeRadZE527sVyO,50,0.6163799999999999,0.1734686809349345,0.6871,0.1469892749107073,-5.78524,1.7568188384180108,0.36,0.4848732213850611,0.0672239999999999,0.0569713302764591,0.12641286,0.1520935988214145,0.1965579999999999,0.1467297030291426,0.504296,0.2329853038721716,124.9714,28.456687693577337,0.0352417245999999,0.1113137472846536,2.0,0.0,3.0,2.0,0.0,4.0,1.0,3.0,3.0,2.0,3.0,3.0,1.0,2.0,5.0,2.0,2.0,1.0,6.0,1.0,2.0,1.0,0.0,1.0
INTJ,NT,intj,0FZprAutXYpBMH8re9GbiR,16,0.6764375,0.1144872445588008,0.5725,0.1099223968685787,-6.348812499999999,1.7486159181383043,0.625,0.5,0.07195,0.0407487750327131,0.186555625,0.1582902402958459,0.1721937499999999,0.1062701618125552,0.5099374999999999,0.1276084995862997,128.16662499999998,33.824057520991374,0.0224563075,0.0622594889887077,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0
INTJ,NT,INTJ,4jrAq04FtbwZajRsUpzIdo,16,0.6791874999999999,0.1212755643153228,0.5804374999999999,0.1467187644213695,-6.9946875,2.3388951442579327,0.1875,0.4031128874149275,0.1266499999999999,0.1249274509465393,0.138712375,0.1647135317480524,0.19640625,0.0934223704027395,0.4393749999999999,0.2344172561907506,121.1883125,26.944121131751547,0.0050743643749999,0.0125163711222494,0.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0
INTJ,NT,Intj,1fNrUOBbJLKsorZwoc9TVt,39,0.5940769230769231,0.1240997868048944,0.676025641025641,0.1689968058214939,-6.507615384615384,2.663819681499962,0.5128205128205128,0.5063696835418334,0.0941743589743589,0.0950920626438807,0.1443235897435897,0.2011850363469722,0.1824128205128205,0.1243027843603275,0.4175358974358975,0.2295765157244959,119.17282051282052,30.71436789866113,0.0164294233333333,0.0698605178563363,1.0,2.0,2.0,3.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,0.0,2.0,3.0,4.0,1.0,2.0,0.0
INTJ,NT,INTJ ,4ej1AGAwt5GUw7EG8PbPb6,50,0.50186,0.1517120002518197,0.70804,0.1920650357539957,-8.28656,3.879563609795434,0.58,0.4985693819032897,0.064436,0.0637522428897163,0.1376123738,0.2334272231566015,0.187254,0.1812607989295298,0.52598,0.2642796516679145,118.57722,26.60496031722702,0.175090522,0.3227621957466179,0.0,2.0,3.0,2.0,1.0,5.0,1.0,4.0,1.0,1.0,2.0,2.0,0.0,4.0,0.0,6.0,1.0,1.0,2.0,6.0,0.0,2.0,2.0,2.0
INTJ,NT,INTJ,2edkObjoBbzy2xIirCYYHo,50,0.5381800000000001,0.1180040971270722,0.4326299999999999,0.1743711784015433,-8.449420000000002,3.1240760664522225,0.8,0.4040610178208843,0.050696,0.0607724258095356,0.51375126,0.3111388342318186,0.1438519999999999,0.1254451294635325,0.325942,0.1522864340508318,112.53802,33.6545521932193,0.0156157522,0.0784490141899444,1.0,4.0,1.0,3.0,2.0,0.0,2.0,0.0,4.0,3.0,2.0,4.0,1.0,1.0,3.0,6.0,0.0,4.0,0.0,2.0,1.0,5.0,0.0,1.0
INTJ,NT,Enfp x Intj,163lNelOmVydtslPf6rWnN,24,0.490025,0.1506001248628156,0.5649583333333333,0.2033725386888643,-8.091333333333333,2.779982400111112,0.875,0.3378319623460881,0.0382041666666666,0.0104651587231847,0.23467593875,0.2687983683071149,0.16065,0.1210404028844698,0.4532291666666667,0.2337817627416213,121.66279166666668,36.47586691758666,0.04130166,0.0960281399572979,1.0,2.0,0.0,2.0,3.0,0.0,2.0,1.0,2.0,1.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
INTJ,NT,intj in love,4a5Rh4QtvJ0bKh3map0WEj,50,0.52176,0.1300514121258141,0.56212,0.2068517797252665,-7.56888,3.1334787907763,0.68,0.4712120714991613,0.06614,0.0722070944561261,0.38271074,0.3202991295273083,0.1715179999999999,0.1174574029430348,0.389394,0.2182069177245698,127.60768,29.714920354788585,0.0125932606,0.0717777494415287,1.0,5.0,1.0,3.0,1.0,4.0,4.0,2.0,10.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,3.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0
INTJ,NT,intj,0jARSsvbIto1J6R5AAqW2t,34,0.5987647058823531,0.1298397751131217,0.6803529411764705,0.1850172608414391,-7.121529411764705,3.168010753686352,0.5294117647058824,0.5066403971048987,0.068435294117647,0.0752647041200223,0.1965976470588235,0.2371615972548627,0.2137529411764706,0.1906650628804568,0.4315323529411765,0.2548191286295203,122.26541176470586,28.22076380011136,0.1377165479411764,0.2656545587398898,1.0,3.0,1.0,2.0,0.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0
INTJ,NT,intj 1w9,64sy2UpwtMoVO5GTDX0CfJ,50,0.54494,0.1544561769960816,0.5928000000000001,0.2221045901812744,-7.47916,3.1903033210025664,0.58,0.4985693819032897,0.057952,0.0403602008449524,0.27112696,0.3086464544049276,0.183874,0.105379632098544,0.41818,0.2232401406740357,130.91083999999998,28.035918782409784,0.0905296998,0.2321261227779008,3.0,6.0,0.0,2.0,0.0,4.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,4.0,3.0,6.0,3.0,2.0,3.0,3.0,3.0,0.0,0.0,0.0
INTJ,NT,INTJ 8w7 (2nd Edition),7H4njJKMfYMeuQ3k6j1f4n,50,0.6101836734693877,0.110345984949874,0.7407959183673469,0.1386273451247138,-5.9098163265306125,2.2754581651602743,0.4897959183673469,0.5050762722761052,0.0808367346938775,0.0607201425046278,0.1006975224489796,0.1355223887733503,0.1637510204081632,0.1164580774399972,0.5382244897959183,0.1902346429748143,118.10351020408162,31.81304463196036,0.0012537122448979,0.0070184833300508,0.0,2.0,4.0,5.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0,1.0,0.0,5.0,3.0,3.0,3.0,1.0
INTJ,NT,INTJ Things,5ZtGhKPodAGX6gAALLStWw,38,0.5968684210526316,0.1323255957860845,0.6465263157894737,0.1523251743745002,-6.950315789473684,2.529484394691376,0.5263157894736842,0.506009406240056,0.0544078947368421,0.0324369690787478,0.2386391315789473,0.2776321719674444,0.1637736842105263,0.1386548947181562,0.4174052631578946,0.1681094333854353,115.10007894736842,27.438650784714085,0.0491935997368421,0.1320585722568055,1.0,2.0,4.0,1.0,1.0,0.0,1.0,1.0,4.0,0.0,1.0,4.0,0.0,0.0,1.0,3.0,7.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0
INTJ,NT,INTJ,48LEUebZA9sW4k3JBeGDme,50,0.52962,0.1448414883059887,0.59832,0.1880690754559535,-6.77654,2.3185962784514644,0.48,0.5046720495044485,0.0497839999999999,0.0324924063970243,0.2659770999999999,0.2847925477668269,0.1894139999999999,0.1302371353825515,0.387114,0.2071686082614342,118.05234,27.594271596163885,0.0528976046,0.1143550223402714,3.0,7.0,3.0,4.0,0.0,3.0,0.0,1.0,1.0,3.0,4.0,4.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,1.0,1.0,0.0,1.0,1.0
INTJ,NT,Intj,2HHO1OZrB4Gv7ogu0tB6jS,50,0.7029799999999998,0.1560569610816538,0.7046000000000001,0.1882185009015655,-5.90772,3.151603518262811,0.56,0.5014265364224069,0.15642,0.1166685152428863,0.14603292,0.17402698687646,0.2114459999999999,0.1605908900382126,0.417948,0.2443367484202313,129.33852,27.517077244711672,0.1664951401999999,0.3107716287219513,3.0,1.0,0.0,6.0,0.0,2.0,0.0,3.0,1.0,1.0,1.0,4.0,3.0,6.0,2.0,1.0,1.0,2.0,2.0,5.0,3.0,1.0,0.0,2.0
INTJ,NT,Intj,6rjWjUz9OcMrfsbxRe1YtP,50,0.55214,0.1510492567316492,0.70888,0.2388971805131715,-6.01582,3.098063560368255,0.4,0.4948716593053935,0.0903979999999999,0.0615176513245572,0.1784579399999999,0.2471121876093487,0.206916,0.1496609847322287,0.415716,0.1963355554937016,125.14392,31.25630334001872,0.0094835034,0.0367459832159365,3.0,1.0,2.0,1.0,3.0,6.0,3.0,2.0,2.0,1.0,4.0,4.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0,0.0,2.0,2.0,2.0,5.0
INTJ,NT,intj/entj's moment,2v8gr98FiNvjNwSqrhhdZf,50,0.61444,0.1344813407890037,0.6746399999999998,0.1902612339465324,-6.6143600000000005,3.789429313342093,0.6,0.4948716593053935,0.092502,0.0900056471924435,0.2252442799999999,0.2425531250136332,0.2115479999999999,0.179418689718792,0.5402800000000001,0.222242103691135,127.05032,31.83104383667373,0.0726984732,0.2047561813732226,1.0,6.0,2.0,0.0,1.0,2.0,1.0,3.0,3.0,2.0,2.0,7.0,1.0,1.0,5.0,2.0,1.0,2.0,1.0,3.0,0.0,2.0,0.0,2.0
INTJ,NT,My INTJ Playlist,1iqqTfBTJjuwIW2JRCcrvP,50,0.63528,0.1270102100989828,0.6715399999999999,0.1610080755992172,-5.98892,2.426959211416119,0.56,0.5014265364224069,0.0914999999999999,0.097909143639209,0.11472605,0.1400710267415468,0.1789359999999999,0.1527015800674702,0.4892,0.2312388110916981,123.4951,27.183923300550344,0.0689304488,0.1980068543752852,2.0,3.0,1.0,6.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,4.0,1.0,2.0,1.0,1.0,6.0,2.0,1.0,0.0,1.0
INTJ,NT,Intj,1ydUlznmjtiphfUrXgI7Jd,12,0.5830833333333334,0.0975830260326916,0.6690833333333334,0.1342815619464857,-6.2825,2.79938020737708,0.5833333333333334,0.5149286505444373,0.0818416666666666,0.0679074163620565,0.2074416666666666,0.2637298895334644,0.1779999999999999,0.1648574094620725,0.4255,0.2065035769005642,133.14291666666668,32.53750300376009,0.1706217433333333,0.3238321824443687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
INTJ,NT,INTJ CRITICAL ANALYTICAL HATER SUPREMACY,4285CyRp55ZHQdW9UBIA4c,50,0.59936,0.1339737653270906,0.7311799999999999,0.1385548870834005,-7.227840000000001,2.744635073769055,0.54,0.5034574339058886,0.0790639999999999,0.068254032578781,0.1121972499999999,0.1866440923727309,0.2267719999999999,0.1876657243557256,0.3821139999999999,0.2094298635801104,120.1445,26.689540016566763,0.3665890540000001,0.3673820795880251,0.0,4.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,6.0,2.0,3.0,2.0,4.0,2.0,2.0,8.0,2.0,4.0,1.0,0.0,0.0
INTJ,NT,INTJ CRITICAL ANALYTICAL HATER SUPREMACY,4285CyRp55ZHQdW9UBIA4c,50,0.59936,0.1339737653270906,0.7311799999999999,0.1385548870834005,-7.227840000000001,2.744635073769055,0.54,0.5034574339058886,0.0790639999999999,0.068254032578781,0.1121972499999999,0.1866440923727309,0.2267719999999999,0.1876657243557256,0.3821139999999999,0.2094298635801104,120.1445,26.689540016566763,0.3665890540000001,0.3673820795880251,0.0,4.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,6.0,2.0,3.0,2.0,4.0,2.0,2.0,8.0,2.0,4.0,1.0,0.0,0.0
INTJ,NT, Intj ,4TEgSDeMKs38Hzi4F01ZNS,50,0.60812,0.1588831736123837,0.68196,0.1595723826547766,-6.135339999999999,2.400222741449516,0.56,0.5014265364224069,0.076866,0.0926167340854397,0.2159957679999999,0.2586828397186001,0.18876,0.1617132180681566,0.52252,0.2251336328784778,123.30926,33.63003408325993,0.0860173522,0.2090475817977448,2.0,3.0,1.0,5.0,0.0,1.0,2.0,5.0,4.0,5.0,1.0,1.0,0.0,1.0,2.0,3.0,3.0,1.0,3.0,3.0,2.0,0.0,1.0,1.0
INTJ,NT,INTJ,1P3Js2nNfcdOM4LQ00sKh1,28,0.6292500000000001,0.1394846666204648,0.6648571428571427,0.1767257163968471,-5.955928571428571,2.453773706378892,0.2857142857142857,0.4600437062282362,0.0666678571428571,0.0466146539792849,0.1792689285714285,0.1861809973463554,0.1683571428571428,0.1028553260421554,0.41875,0.1785736957528034,124.45171428571427,29.274211262243348,0.0504085664285714,0.1834469597675324,1.0,1.0,1.0,0.0,1.0,2.0,1.0,5.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,2.0,2.0,0.0,2.0
INTJ,NT,Intj playlist,7tvSuJcOfOdVoCmqI5rtic,17,0.5727058823529412,0.1295505522498275,0.656,0.160159685938753,-5.919705882352941,1.350968114201159,0.5294117647058824,0.5144957554275266,0.0482705882352941,0.025280001105268,0.1673867352941176,0.2231734165285007,0.1541705882352941,0.107736529115627,0.4183411764705882,0.2586155980862898,130.5424705882353,26.267325727787863,0.0077151423529411,0.0277632169530546,2.0,1.0,1.0,1.0,0.0,2.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
INTJ,NT,🔥♟️Intj♟️🔥,5tEL3AK7vlAhQQfBTe1brQ,41,0.6364146341463416,0.1549254620147631,0.6495853658536586,0.1835306480686204,-7.02319512195122,3.117448501735933,0.5121951219512195,0.5060608273474738,0.0979073170731707,0.0949698541386789,0.2089936585365853,0.1955892991290179,0.1564926829268292,0.1045628361088295,0.6204634146341463,0.2445877242995829,120.89651219512196,26.89437749244436,0.0265968275609756,0.1004106981930526,2.0,5.0,4.0,3.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,3.0,2.0,2.0,0.0,0.0,0.0
INTJ,NT,「intj ego」,3yWe5ayeAFuceopW9Aj2nj,50,0.5050399999999999,0.1957614082999809,0.5364240000000001,0.2618689698521544,-9.7876,6.821961947733698,0.54,0.5034574339058886,0.067996,0.0664245988366677,0.340280848,0.356914484267539,0.1781259999999999,0.139589631522443,0.343458,0.2238276086725711,113.57179999999998,33.522318201947975,0.2442729971999999,0.3676294132355758,2.0,3.0,1.0,1.0,1.0,4.0,1.0,3.0,3.0,1.0,2.0,2.0,0.0,8.0,1.0,3.0,3.0,2.0,5.0,1.0,0.0,1.0,1.0,1.0
INTJ,NT,Mas INTJ,3wv7wgdXXF83MlzWysBip1,22,0.6194090909090909,0.1360243882512772,0.5606818181818183,0.1713735508746724,-6.738727272727274,2.141078237084301,0.9545454545454546,0.2132007163556105,0.0652272727272727,0.0841653711271428,0.2624295454545455,0.3187947633028299,0.1451363636363636,0.1102444277631021,0.4502272727272727,0.1992402072202299,115.97295454545451,28.036610856720344,0.0011444754545454,0.0046905424154687,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0
INTJ,NT,6 teen | intj,4vf8KNZo9iTzjNmSeFyGjZ,50,0.6973199999999999,0.131078328350896,0.5984200000000001,0.159859643795067,-7.908620000000001,2.731924692615528,0.54,0.5034574339058886,0.159398,0.0940639545571988,0.17555938,0.2157434921373717,0.238054,0.1612647224223549,0.39343,0.2283811487002214,125.2828,26.443765566706617,0.0033919109999999,0.0140619985239829,4.0,2.0,2.0,4.0,0.0,2.0,0.0,1.0,1.0,3.0,1.0,4.0,3.0,3.0,2.0,1.0,2.0,1.0,2.0,7.0,0.0,1.0,3.0,1.0
INTJ,NT,the perfectionist intj,02937pKZiewHM9SgienO8n,50,0.6761600000000001,0.1482739274148371,0.6798799999999998,0.1744278858065383,-5.8385,2.491966760760402,0.48,0.5046720495044484,0.1838039999999999,0.1055357062315684,0.15648246,0.1999995566631014,0.1826499999999999,0.1311622491887238,0.415064,0.2643617510386948,124.4768,35.61445620382091,0.0385610592,0.157405239941955,2.0,1.0,2.0,5.0,0.0,3.0,2.0,4.0,2.0,0.0,0.0,2.0,3.0,3.0,2.0,1.0,2.0,1.0,4.0,5.0,1.0,2.0,1.0,2.0
INTJ,NT,Więcej intjeligjentnie,5VN7i4lpzB6LYP0pc6Bfkt,50,0.58172,0.1281136357827276,0.57388,0.1841028594485779,-8.788720000000001,2.8998160254099723,0.48,0.5046720495044484,0.0577119999999999,0.0466450629099967,0.4505784,0.2891228926168643,0.188416,0.1764058694011729,0.56358,0.2229475173896405,120.89718,27.238697014515424,0.0296985407999999,0.1339799325463389,5.0,4.0,0.0,2.0,2.0,2.0,0.0,5.0,3.0,1.0,1.0,4.0,0.0,3.0,8.0,3.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,3.0
INTJ,NT,intj 😨,6glzj29YmLgcCssn6TWCt6,50,0.5091600000000001,0.1706993251065649,0.7031399999999999,0.1864047614789944,-6.59742,3.0319922802254853,0.58,0.4985693819032897,0.0612339999999999,0.063484587909514,0.1838722659999999,0.2778553438252142,0.196222,0.1398569813073633,0.40168,0.2234728189653644,123.42574,26.89586755133925,0.1036162507999999,0.2026271671154891,1.0,4.0,4.0,2.0,0.0,2.0,0.0,2.0,3.0,6.0,1.0,2.0,0.0,5.0,2.0,2.0,5.0,2.0,1.0,1.0,0.0,2.0,2.0,1.0
INTJ,NT,intj taste,2c4l4VNwM03oZx9kjeeT22,45,0.5721999999999999,0.170943318622923,0.5702666666666667,0.1869938501662554,-7.844222222222221,3.64317171312486,0.5111111111111111,0.5055250296034369,0.1021888888888888,0.1037714867612797,0.3932646666666666,0.3211024058515233,0.2624288888888889,0.2334435746718156,0.4537555555555556,0.2057176082483809,116.64482222222222,34.8840788093475,0.0102407699999999,0.0450718368478421,3.0,6.0,3.0,2.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,3.0,0.0,0.0,2.0,2.0,3.0,3.0,1.0,4.0,2.0,1.0,1.0,2.0
INTJ,NT,INTJ,46WTpDrGJ1neB25Z2xTfnw,50,0.60958,0.1357305388763835,0.4591559999999999,0.16286869778557,-8.15322,2.471761441579998,0.82,0.3880879344916035,0.08341,0.0739687806456486,0.47846,0.2993533179699063,0.15885,0.1019037866553244,0.407748,0.1983267302576581,110.9629,25.350148373151907,0.0064985106,0.0294234801034109,1.0,5.0,1.0,3.0,2.0,0.0,4.0,1.0,4.0,4.0,1.0,5.0,0.0,4.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,3.0,0.0,0.0
INTJ,NT,INTJ-The Ultimate Fanmix Yourself,2tplu2vZvUZxMers0yM5Di,50,0.5666122448979591,0.1241928635105044,0.6898163265306123,0.1772850427829652,-7.045428571428571,2.9757594128782205,0.4081632653061224,0.4965869908241478,0.0602918367346938,0.0439740398641379,0.1832510836734693,0.2558706413646889,0.1714183673469387,0.1343522867214358,0.4616959183673469,0.2494754580107227,128.1391836734694,25.165659283927525,0.051076483877551,0.1460350561718305,3.0,4.0,1.0,3.0,0.0,5.0,1.0,3.0,4.0,3.0,2.0,2.0,0.0,1.0,4.0,0.0,3.0,0.0,6.0,1.0,2.0,1.0,0.0,0.0
INTJ,NT,intj's vibes,4ThabsuNBafCk8cEJbM4kf,50,0.6060599999999999,0.1386093335491473,0.66908,0.179411377702139,-6.288940000000001,3.06107043708836,0.56,0.5014265364224069,0.1035079999999999,0.1145361770492678,0.2221102799999999,0.2289107174670223,0.1720799999999999,0.1182250120295521,0.51842,0.2246205953084772,126.22884,32.17225619295772,0.1084273859999999,0.2596420686806625,0.0,6.0,0.0,2.0,3.0,2.0,0.0,2.0,2.0,1.0,2.0,2.0,4.0,4.0,4.0,1.0,2.0,2.0,3.0,4.0,3.0,1.0,0.0,0.0
INTJ,NT,virgo intj,0Ds7pnVvyrnVUabv3EHuL5,50,0.4889799999999999,0.1538019518997183,0.48694,0.1858897423919098,-10.76576,4.036796687008759,0.62,0.4903143514780145,0.0396619999999999,0.0172620486168061,0.43724508,0.3187332456004128,0.16176,0.0872983577469022,0.350288,0.242828995545324,130.0183,29.459155251511422,0.4438274419999999,0.3390096743592672,2.0,5.0,3.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,4.0,1.0,0.0
INTJ,NT,INTJ (?),3AbpnuFxKyXdKnCxNJLNEn,23,0.6118695652173912,0.1262390604973632,0.7040869565217391,0.1358759170056798,-6.40395652173913,1.8763746591925825,0.5652173913043478,0.5068698018697018,0.0729739130434782,0.0636665619200484,0.0748402086956522,0.1025344586525423,0.1651521739130434,0.1215174730031006,0.5067826086956522,0.1860615627644246,123.13917391304348,26.67463932388381,0.0369340795652173,0.1236273306380922,1.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0
INTJ,NT,intj,7c5L9sXeDBoxPbdwsuvqe4,39,0.6141538461538462,0.1668108822749406,0.6830769230769231,0.1336461125540496,-6.018846153846154,1.933537071609296,0.5384615384615384,0.5050353737560759,0.082576923076923,0.083172925318717,0.0988747948717948,0.150511141906536,0.1792794871794871,0.1458949282684869,0.3380692307692307,0.202966266517689,119.34817948717952,33.09005233241062,0.1271718471794871,0.2732902286604427,4.0,3.0,3.0,8.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,4.0,1.0,2.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0
INTJ,NT,intj kpop,1ndhP4PIRyKgqKYGqlcFpu,50,0.64452,0.0894051178738712,0.8446000000000001,0.0911934476700995,-3.24564,1.247651569623376,0.3,0.4629100498862756,0.109368,0.0918489208495368,0.0925574799999999,0.0873507865951149,0.187998,0.1108830464765392,0.5478000000000001,0.1666527613246863,121.34914,25.35465354623068,0.0016162296,0.0112400330022658,2.0,3.0,2.0,3.0,0.0,5.0,0.0,3.0,1.0,0.0,4.0,3.0,2.0,0.0,6.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0
