mbti,function_pair,playlist_name,playlist_id,track_count,danceability_mean,danceability_stdev,energy_mean,energy_stdev,loudness_mean,loudness_stdev,mode_mean,mode_stdev,speechiness_mean,speechiness_stdev,acousticness_mean,acousticness_stdev,liveness_mean,liveness_stdev,valence_mean,valence_stdev,tempo_mean,tempo_stdev,instrumentalness_mean,instrumentalness_stdev,Cminor_count,CMajor_count,C#/Dbminor_count,C#/DbMajor_count,DMajor_count,D#_EbMajor_count,Eminor_count,Fminor_count,FMajor_count,F#/Gbminor_count,F#/GbMajor_count,Gminor_count,GMajor_count,G#/Abminor_count,G#/AbMajor_count,Aminor_count,AMajor_count,A#/Bbminor_count,Bminor_count,BMajor_count,Dminor_count,EMajor_count,A#/BbMajor_count,D#_Ebminor_count
ESFP,SP,esfp - weeb,7tY97zCJyGgrQipsr29wTH,22,0.5271818181818182,0.1020623695233815,0.806181818181818,0.1700318279347208,-4.203818181818182,1.8412993247875813,0.7272727272727273,0.4558423058385518,0.0648136363636363,0.0362576270525322,0.1519101363636363,0.1956392306418203,0.190240909090909,0.1150930210084368,0.5590909090909091,0.1964302636684289,131.64936363636363,33.44332460482027,6.649136363636364e-05,0.0002520210490886,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,4.0,0.0,3.0,0.0,2.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0
ESFP,SP,.:+*Youthful*+:.,10lSHJWnukqrWWkr2Vcr23,50,0.6672999999999999,0.106352177759958,0.7186600000000002,0.1369135896118722,-4.53096,1.1936363231054654,0.56,0.5014265364224069,0.0693,0.0535419881008906,0.0738395579999999,0.1342176228309709,0.1592,0.1147900016978653,0.57186,0.2242019871018278,123.3546,22.09008022638585,0.000221468,0.0008630281095287,1.0,2.0,5.0,1.0,2.0,1.0,0.0,6.0,3.0,0.0,1.0,1.0,6.0,0.0,6.0,1.0,0.0,2.0,3.0,0.0,1.0,5.0,1.0,2.0
ESFP,SP,esfp girls be like,1wEA7hIq1qp2eiaT4eR60v,50,0.6187400000000001,0.1599229163805909,0.681,0.1516758089492459,-5.821359999999999,2.2419999523020624,0.44,0.5014265364224069,0.0639339999999999,0.0434561172509764,0.114135728,0.1737157885740948,0.1757659999999999,0.1297543465671236,0.4858399999999999,0.1967465333045208,130.71120000000002,30.09659536036783,0.0545043758,0.174291908396189,2.0,1.0,3.0,2.0,1.0,0.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0
ESFP,SP,mbti,2UOUbASdkf5U7e1ImvYQx0,50,0.6878399999999998,0.1082652374155853,0.47334,0.1471256037041347,-7.22492,2.4620930355935715,0.78,0.4184519575964802,0.0962379999999999,0.0987387211642061,0.609882,0.2152569472580551,0.1857319999999999,0.115158284042762,0.506548,0.1972213376293917,103.85804,30.13971862940316,0.0015920974,0.0050425312156417,4.0,5.0,0.0,3.0,5.0,1.0,1.0,1.0,2.0,2.0,5.0,1.0,2.0,0.0,1.0,0.0,5.0,1.0,0.0,4.0,1.0,5.0,1.0,0.0
ESFP,SP,ESFP tingz,3N1WShKQk5tOFcUGlfY3mQ,50,0.6917399999999999,0.1162245908153867,0.6781,0.1220736228173601,-5.912039999999999,2.372832406854813,0.6,0.4948716593053935,0.081014,0.0710585415739181,0.16228278,0.1774954462787293,0.170596,0.1204042272632366,0.55224,0.21913266506379,125.38458,24.599728271346446,0.0250351928,0.1270331150537435,3.0,8.0,3.0,7.0,2.0,0.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,5.0,1.0,0.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0
ESFP,SP,esfp <3,3J3IHwSbqOhRIXsZwk9F4h,34,0.6393823529411765,0.1682000999361722,0.6745882352941175,0.1638195825137314,-6.110323529411765,2.622296237808293,0.7352941176470589,0.447811075519899,0.0955470588235294,0.0823620802542931,0.2247933685294117,0.2373861245978606,0.1747411764705882,0.1136220238938098,0.5384088235294118,0.227033966712028,122.73782352941176,28.418446267713943,0.0465384067647058,0.1291931983671604,0.0,7.0,0.0,3.0,0.0,1.0,1.0,2.0,5.0,0.0,0.0,1.0,3.0,1.0,2.0,0.0,2.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0
ESFP,SP,ESFP MTBI 💛✨,19bkMoXTcEvsyjCriSsJo2,24,0.6513333333333334,0.1529736171247574,0.7352500000000001,0.1611224891867647,-6.130791666666666,2.8221341443353087,0.375,0.4945353550468402,0.1120083333333333,0.0942836465909796,0.1567451470833333,0.1920509011964504,0.1731125,0.1410621303524274,0.551475,0.1920912537899857,125.53420833333332,16.44439013365207,0.0378765641666666,0.1722316867355345,1.0,3.0,3.0,0.0,0.0,0.0,2.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0
ESFP,SP,max abernathy,6VUkS38rSCGQVdmoFE9sYP,50,0.5387799999999999,0.1417912075222305,0.628,0.2207150716583325,-7.466279999999999,3.81231647957094,0.58,0.4985693819032897,0.053582,0.0414017286930812,0.27910702,0.3275460199390271,0.14975,0.1314076338136023,0.4898779999999999,0.2588037735033859,116.6113,23.2662234012558,0.1371863592,0.2906662166972933,1.0,1.0,3.0,4.0,1.0,1.0,4.0,2.0,6.0,3.0,1.0,3.0,4.0,0.0,4.0,1.0,5.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0
ESFP,SP,ESFP,6aa4ErVJKmUa4upRZveuNU,50,0.4852579999999999,0.169390183666141,0.5882400000000001,0.2069828505170495,-7.94702,4.061639115642143,0.82,0.3880879344916035,0.054328,0.0597091660142933,0.2455516999999999,0.2835149928378514,0.170492,0.1394065393014258,0.398854,0.2479903382005361,123.85388,33.14945244146544,0.060215099,0.1469960735845654,0.0,7.0,1.0,2.0,7.0,3.0,0.0,1.0,8.0,2.0,0.0,0.0,6.0,1.0,0.0,0.0,4.0,1.0,3.0,0.0,0.0,2.0,2.0,0.0
ESFP,SP,esfp 7w6 vibes ✨,1uR0sodE3OQyFrx0Cq62ug,50,0.6814199999999999,0.11718972755706,0.73422,0.1374888923157215,-5.82942,2.320144788673363,0.62,0.4903143514780145,0.0663479999999999,0.036054840542299,0.139807288,0.1514709897793467,0.210592,0.1544399042227316,0.6305040000000001,0.1858174844698256,123.47542,21.892909247283605,0.0229674045999999,0.1345606760667808,1.0,4.0,1.0,4.0,3.0,2.0,0.0,2.0,3.0,4.0,2.0,2.0,0.0,1.0,1.0,1.0,6.0,4.0,1.0,1.0,1.0,3.0,2.0,1.0
ESFP,SP,⭐️ Playlist for an ESFP: The Performer,0kj8pJ5QfmemQdgN8EH5lK,31,0.711064516129032,0.1443299311724982,0.65,0.1343753449607975,-6.209612903225804,1.7634116682805396,0.4193548387096774,0.501610310127101,0.1225290322580645,0.080980035373123,0.1433232258064516,0.2079147202001675,0.1512806451612903,0.133820201313441,0.5656451612903226,0.2075147462048736,111.46432258064516,23.949448401980785,0.0146594709677419,0.0400495904314195,4.0,1.0,0.0,0.0,3.0,0.0,2.0,2.0,0.0,3.0,1.0,0.0,3.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
ESFP,SP,intj + esfp energy,3Kycg4M6gKD7eZRWUyf4IB,50,0.55292,0.131655059507326,0.636266,0.2234028644418337,-8.158499999999998,4.327453015578658,0.72,0.4535573676110727,0.046228,0.0255756743482424,0.252410646,0.2776577266224872,0.2204799999999999,0.1600888745513005,0.54208,0.2371867558335775,122.52386,28.46825140541725,0.1179399458,0.2544779371327042,2.0,8.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,2.0,4.0,2.0,1.0,0.0,1.0,0.0,5.0,0.0,0.0
ESFP,SP,ℒau !!,08A2yIB9isrTAgXsMI0yyS,50,0.57314,0.166486134741679,0.5412539999999999,0.2064213179249603,-8.715119999999999,3.816275888713434,0.6,0.4948716593053936,0.060358,0.0494835618552014,0.344040154,0.3315271039683945,0.16694,0.1295856772760865,0.379806,0.1971524794856685,124.58787999999998,32.82309700944486,0.0613231464,0.1407096979014769,2.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,4.0,4.0,3.0,3.0,4.0,1.0,4.0,1.0,3.0,2.0,2.0,1.0,0.0,2.0,2.0,0.0
ESFP,SP,esfp left home alone,13ukX0DlTaxaCA7HRwyZbF,18,0.8402222222222222,0.0667026373546456,0.7061111111111111,0.1387438981759045,-6.876944444444444,4.031289130731701,0.5,0.5144957554275266,0.1037833333333333,0.084669428123872,0.1302644444444444,0.1542226972012425,0.1184722222222222,0.0902286429385699,0.6976111111111111,0.2275832462790881,109.73416666666668,12.65112081642432,0.0565664005555555,0.1787707466015758,0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0
ESFP,SP,Liv Morgan 𓆩♡𓆪,20dgPHtHaFU2cm1gSLGyXA,50,0.5708799999999999,0.1564789403578328,0.62346,0.1776522870723617,-6.9042200000000005,2.900290114200752,0.24,0.4314191105868999,0.084184,0.0721401508969074,0.143802556,0.1490620225845866,0.2175359999999999,0.1700456730482989,0.400394,0.2049005895450727,126.30268,28.491476791718977,0.021671297,0.0973736051380334,1.0,1.0,5.0,1.0,0.0,0.0,2.0,7.0,2.0,2.0,0.0,4.0,1.0,2.0,1.0,5.0,3.0,3.0,5.0,2.0,1.0,0.0,1.0,1.0
ESFP,SP,Esfp vibe,6jWU0lfHazAjYm4fd7vLDG,32,0.705875,0.104980105642189,0.72915625,0.170243679125711,-8.162312499999999,3.274296432059871,0.3125,0.4709290748598849,0.08459375,0.074194500002663,0.1638971875,0.1838425793151685,0.15086875,0.1461965235840596,0.7083999999999999,0.2294714206676417,123.929,15.01337713829817,0.1177836128125,0.2818998052881539,2.0,1.0,3.0,1.0,1.0,0.0,4.0,1.0,0.0,3.0,1.0,0.0,4.0,0.0,0.0,2.0,1.0,2.0,4.0,0.0,1.0,0.0,1.0,0.0
ESFP,SP,Esfp,60mWixZWRgxPmDUxpoNGt2,44,0.711659090909091,0.0870420756800366,0.764409090909091,0.1335800984657934,-4.847931818181818,1.969890805588168,0.5227272727272727,0.5052577681363806,0.0913499999999999,0.0623127278050931,0.0716324318181818,0.1166468169931059,0.1741227272727273,0.1401457279151031,0.6631818181818182,0.1698677012878063,119.6584772727273,22.433743561034618,7.44265909090909e-05,0.0002348479375804,1.0,4.0,3.0,2.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,2.0,7.0,1.0,1.0,2.0,4.0,1.0,2.0,0.0,2.0,2.0,1.0,3.0
ESFP,SP,esfp,2XZ2arZdRYAoaND0vPwpzI,24,0.5230083333333333,0.1965645417107852,0.7802625000000001,0.2453755450280774,-7.274583333333333,4.658331758834092,0.5416666666666666,0.5089773777040516,0.0840041666666666,0.071573115423665,0.148883675,0.3044349386819931,0.2317583333333333,0.173399059514692,0.5541625,0.2730886761737802,128.79770833333333,30.43259884525884,0.1486522229166666,0.2450561294245099,1.0,3.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,3.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0
ESFP,SP,esfp-9w1,71lYB9W0HIRQcBp8sY2IyG,13,0.5874615384615385,0.1164857755154503,0.5870769230769232,0.228339827719732,-9.511153846153846,2.94844978607838,0.7692307692307693,0.4385290096535146,0.0459923076923077,0.015500723721731,0.3765415384615384,0.3145001347600705,0.2252,0.14981157053668,0.6636153846153845,0.2306135072878206,116.46792307692309,18.49775464960337,0.0003905323076923,0.0007413920541134,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0
ESFP,SP,some chill shit,4zWC49txl27F58Z7IpATaS,50,0.6705199999999999,0.1071954613720912,0.7476400000000001,0.1397935445649792,-4.98632,1.658378731761591,0.52,0.5046720495044484,0.107852,0.0899393247627283,0.11449764,0.1414809867514128,0.178202,0.1143200260814583,0.49844,0.179097529011316,121.03230000000002,24.988794078954832,0.0001758427999999,0.0006476145410156,3.0,0.0,5.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,4.0,3.0,8.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,1.0
ESFP,SP,esfp シ,63tnVRKbj0YKIM50o6A3lA,20,0.6984,0.1170206459516754,0.7694499999999997,0.1054471556353178,-4.75755,2.266024282747208,0.45,0.5104177855340405,0.075945,0.0580276565187034,0.1200843499999999,0.1646259897161713,0.189455,0.1812332793739372,0.6769000000000001,0.2023298245309792,122.88925000000002,23.35833105040954,0.002266396,0.0054291548829497,0.0,3.0,3.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,2.0
ESFP,SP,esfpCin - intpLe,021FI5wVFUjd2vlZiaUHA1,11,0.6077272727272726,0.1030165917792769,0.7664545454545455,0.1392819899601981,-5.324636363636364,2.4355376931071,0.9090909090909092,0.3015113445777636,0.0509090909090909,0.015873339569571,0.1470754545454545,0.2018075575573737,0.2383818181818181,0.1586476713865149,0.6331818181818183,0.2089061120129414,122.90145454545456,34.225041944060884,0.0003014363636363,0.0007750289481983,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
ESFP,SP,ESFP,5W2aqzKTJXmMOnr8tICAb5,8,0.670875,0.1586158319426441,0.7775,0.1050836401566458,-4.5123750000000005,1.3543799780711467,0.625,0.5175491695067657,0.04475,0.0194050803362712,0.060386125,0.0484748183830311,0.109825,0.037688109151675,0.52125,0.2316862102068226,126.2065,17.549280424808632,0.00234125,0.0062163297336244,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
ESFP,SP,ESFP MUSIC,49impkh83XNHqGlpNdNB62,31,0.709774193548387,0.1216401002075163,0.7919354838709677,0.1476030567623563,-6.532000000000002,2.948506661571809,0.6451612903225806,0.4863734571139199,0.0714548387096774,0.057151919411977,0.1352522903225806,0.1687376736972103,0.1623451612903226,0.1170094977304825,0.7489032258064515,0.205284575624296,129.18932258064515,23.372301724316184,0.0768601103225806,0.1817279776649783,2.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,3.0,1.0,2.0,1.0,4.0,1.0,2.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0
ESFP,SP,ESFP – The Enthusiast (FNLC),1vPy1ZIW0w3z6xqgdueAzB,42,0.7321666666666666,0.1045018185549936,0.6915,0.1289216532740983,-5.160071428571428,1.7119396557756996,0.5714285714285714,0.5008703226778095,0.1008952380952381,0.087315248723794,0.1388788095238095,0.1633793888723553,0.1424809523809523,0.0898471825585254,0.650904761904762,0.2142058287020732,123.37071428571429,22.176477446077325,0.0073547278571428,0.0467382510869319,1.0,2.0,4.0,6.0,4.0,1.0,2.0,2.0,1.0,2.0,0.0,2.0,3.0,0.0,4.0,1.0,0.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0
ESFP,SP,ESFP Playlist,20WtuyCOwmMcI0v6lzDcJJ,50,0.62666,0.1543712210146406,0.71536,0.1640024589163596,-5.743359999999999,2.3743244346163666,0.54,0.5034574339058886,0.0804739999999999,0.0646568518710704,0.1215895799999999,0.166381341298627,0.2054139999999999,0.1408139965938567,0.511932,0.2195220284980948,127.60394,28.79053628340609,0.0010293592,0.003503480158207,1.0,7.0,7.0,3.0,2.0,0.0,6.0,0.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0
ESFP,SP,kuro haruka,370TEvycTybWssxLtCa3IF,16,0.7344375000000001,0.1122698943023759,0.8170625,0.099324027807978,-3.8228125,1.5195645086120344,0.375,0.5,0.13835,0.1093502385304516,0.128306875,0.1274691518613425,0.176075,0.1389165000998801,0.6413125,0.1744655529514828,119.2516875,22.24570356036943,0.0673868099999999,0.2184421055417311,0.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
ESFP,SP,a sad esfp,0frNZerBO8wSsm2Rz8JIsv,50,0.5365800000000001,0.1570243826120449,0.55818,0.1939265261665366,-7.873099999999999,2.7043100161159974,0.62,0.4903143514780145,0.049556,0.0275701639976468,0.30876912,0.331780533514258,0.161072,0.0961954346576779,0.37906,0.2046295827158159,116.80926,29.19840821130285,0.0899879438,0.2181712766910326,2.0,4.0,0.0,4.0,3.0,1.0,3.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,0.0,4.0,4.0,2.0,1.0,3.0,0.0
ESFP,SP,esfp - skz soft playlist,4xSlKMQ32G98jENLPBSETQ,29,0.6788620689655172,0.1090644384028906,0.7475517241379311,0.1457781058926047,-4.606586206896552,1.5525962477007291,0.6551724137931034,0.4837252813149744,0.0865724137931034,0.0412368151790166,0.2227606896551724,0.2140133696412952,0.1672793103448276,0.1000933292315239,0.5029655172413793,0.1585511370321486,118.73727586206896,34.09920306137934,7.482758620689655e-08,4.029588838442025e-07,0.0,2.0,2.0,4.0,1.0,3.0,1.0,1.0,0.0,2.0,0.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0
ESFP,SP,ESFP,3Tr0ZBE5TgbplkffisfGfQ,40,0.48445,0.1461000623036424,0.865175,0.103222410481644,-4.946225,1.7530465274955205,0.525,0.5057363253408151,0.0841575,0.0625318908894104,0.0190500795,0.0399692781107368,0.2092099999999999,0.1602123427493361,0.4764749999999999,0.1988202367427962,129.88405,22.629577370029555,0.085019466,0.2329780969452216,3.0,8.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,3.0,1.0,0.0,1.0,0.0,2.0,0.0
ESFP,SP,esfp bitch,6OitMYJCA3aNvsdPW8KaIB,50,0.71556,0.1340738693742356,0.7328199999999999,0.1514744795639967,-5.61344,2.606554713778011,0.56,0.5014265364224069,0.085294,0.0829737022760088,0.047860278,0.0811963465284132,0.201242,0.1510612040984496,0.61749,0.2056671198409543,130.35034000000002,23.6257308999216,0.0102993494,0.0491865131213183,2.0,6.0,4.0,8.0,2.0,0.0,3.0,2.0,2.0,1.0,2.0,3.0,1.0,0.0,2.0,1.0,1.0,4.0,1.0,3.0,1.0,1.0,0.0,0.0
ESFP,SP,ESFP-T,3amuAnDCP9cFh1ouyssX6e,50,0.59406,0.1098415203456176,0.63384,0.1472619989220933,-6.260140000000002,1.6332437113965346,0.88,0.3282607226593161,0.062262,0.0600727854101903,0.2212696,0.2413222010978142,0.167164,0.0946436684816975,0.525544,0.2357839829079116,128.0734,30.06218712222098,5.0102e-06,2.178719624842413e-05,1.0,7.0,1.0,2.0,7.0,2.0,0.0,0.0,3.0,1.0,2.0,0.0,4.0,1.0,6.0,1.0,2.0,0.0,1.0,3.0,0.0,4.0,2.0,0.0
ESFP,SP,Zero 🩸,6JVIdqqvJgI0Xiir31cRNy,30,0.5494666666666667,0.1475509808643202,0.7589333333333332,0.2510973067781978,-5.275466666666668,4.012340822781748,0.6666666666666666,0.4794633014853841,0.11737,0.1288103769379492,0.1903260666666666,0.2570828876009384,0.22593,0.1888923834283462,0.5182,0.2463275643640338,124.3412,31.508232769142783,0.0184756299999999,0.0672908773567863,0.0,1.0,1.0,2.0,5.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,4.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0
ESFP,SP,Esfp usulü depresyon,14QCPcPDiEMmBmXXya2Q36,24,0.457125,0.1336319775906299,0.4690666666666667,0.1976708345724773,-10.108333333333333,4.623427212404863,0.75,0.4423258684646914,0.0372916666666666,0.0125493778354933,0.3449610833333333,0.3347643300151832,0.1809375,0.1536488736004779,0.2618541666666666,0.1780555579615938,118.93033333333337,35.00132559435883,0.0549842375,0.0917946770129416,2.0,4.0,0.0,2.0,1.0,1.0,0.0,1.0,2.0,0.0,3.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
ESFP,SP,Starring in your bad dreams,6xegFiPiNWUscJqciQaWMv,48,0.62825,0.1005094469996239,0.68425,0.1248993637446956,-5.99425,1.861696623821652,0.5416666666666666,0.5035336128708592,0.0818166666666666,0.0678816502430245,0.118382125,0.1634282992595764,0.174375,0.1357253178846658,0.5001895833333333,0.223553805451255,128.34895833333334,29.338864759222176,0.0055674235416666,0.0211461094709702,2.0,5.0,2.0,4.0,2.0,0.0,1.0,5.0,2.0,1.0,3.0,1.0,1.0,0.0,2.0,3.0,3.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0
ESFP,SP,ESFP✨,1vcdD1l9kDPALOHXLII1wD,50,0.7072200000000001,0.1086909661492112,0.8018199999999999,0.1014544614844612,-4.502039999999999,1.397077546822915,0.44,0.5014265364224069,0.09809,0.0802172083171939,0.06632118,0.1265128330902361,0.228824,0.1994313237223096,0.62054,0.1863324010296367,125.5757,21.752626660301257,0.0207114428,0.1246820491061107,0.0,2.0,3.0,3.0,2.0,1.0,3.0,4.0,3.0,7.0,0.0,0.0,6.0,1.0,2.0,1.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,2.0
ESFP,SP,Se dom: ESFP & ESTP,0t3jaMeNIhLl6Ed1BTKNie,39,0.6551025641025641,0.1274585164447829,0.7516410256410258,0.1242083324562082,-4.90051282051282,1.5556716923261775,0.6153846153846154,0.4928640580901442,0.0995538461538461,0.0741788870734078,0.1115764102564102,0.1668751175751555,0.1877358974358974,0.1115346759560486,0.5994871794871794,0.2122172263203402,124.83889743589742,26.67405354291425,0.0035799974358974,0.0214406546485865,2.0,3.0,1.0,1.0,2.0,0.0,0.0,3.0,1.0,0.0,2.0,1.0,2.0,1.0,6.0,1.0,1.0,0.0,5.0,2.0,1.0,2.0,2.0,0.0
ESFP,SP,hessonite,71YT4j5Fso7Px5kgsTucbF,36,0.4622222222222222,0.0924730419747479,0.9305,0.0592517630840756,-4.026027777777777,1.552927879589503,0.7222222222222222,0.454256762579498,0.0951083333333333,0.0468044037915847,0.0075568077777777,0.0156747577244901,0.2165,0.1308747885794444,0.6383055555555556,0.19307390434671,140.25319444444446,31.63120924549897,0.03210664,0.0887757765679508,0.0,2.0,1.0,2.0,5.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,7.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,2.0,0.0,2.0
ESFP,SP,Playlist ESFP sin enegrama no te pases,6gg55s4P2YJRpPbYXBYhjO,42,0.7132142857142857,0.1014472194174198,0.7393809523809524,0.1417629337465781,-5.269095238095238,2.3422639018331024,0.4523809523809524,0.5037605389507487,0.0899380952380952,0.0661099894757102,0.1438073095238095,0.1731994134787692,0.2163619047619047,0.2053394987158309,0.6562619047619048,0.1735965408674995,123.07078571428572,19.39431706119179,0.0006512311904761,0.0027940946876819,2.0,2.0,4.0,3.0,0.0,0.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,3.0,2.0,4.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0
ESFP,SP,esfp-entertainer,38edipe8gDctRbmH3BqghM,15,0.574,0.1324785696955225,0.7626666666666667,0.1395137815346399,-6.287400000000002,1.701296807900205,0.7333333333333333,0.4577377082170634,0.05708,0.032470672481927,0.0585948266666666,0.1208026575964492,0.15342,0.0890643282769738,0.4892666666666666,0.1976857053386463,132.8812,32.09895677477029,0.0871458153333333,0.1985114908833637,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
ESFP,SP,larimar ,4pcu77dWIfLOIl13dUtpTr,50,0.52474,0.1346079431807311,0.8025400000000001,0.1096573903816159,-5.763380000000001,2.072650407038273,0.86,0.3505098327538655,0.059206,0.030845972912164,0.1033844144,0.1744510418591849,0.1913139999999999,0.1170656540195304,0.62902,0.2034129699073552,135.14996000000002,27.883993364608862,0.012661165,0.0541618748719249,1.0,5.0,3.0,1.0,7.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,6.0,0.0,2.0,1.0,5.0,0.0,1.0,4.0,0.0,6.0,1.0,0.0
ESFP,SP,ESFP/ENFP,1WA5iydLI73sJ5o1chibRQ,50,0.6235600000000001,0.1013700354228637,0.70664,0.1793349118611457,-5.059620000000001,1.5948444603324368,0.72,0.4535573676110727,0.066022,0.0480443132611414,0.16617218,0.2503602448538774,0.179608,0.1555153602755453,0.5671200000000001,0.1589995045557676,121.43976,28.424069763867813,0.0001669752,0.0009377666426125,1.0,2.0,4.0,6.0,3.0,1.0,1.0,0.0,4.0,4.0,6.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,0.0,6.0,2.0,0.0
ESFP,SP,ICH LIEBE SKATEBOARD+KORB,3Tc3ZCWEIeLuDK3Xe5YTmm,50,0.60758,0.1310324916864173,0.7234400000000002,0.1523821940425602,-6.264319999999999,2.2342697427269846,0.5,0.5050762722761054,0.0825859999999999,0.0705926226416654,0.1614152199999999,0.2361268058693308,0.224846,0.1748406682365054,0.59082,0.1881048003597126,121.15592,30.575642389727307,0.14402636,0.2867173695058473,1.0,3.0,0.0,3.0,4.0,2.0,5.0,3.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,5.0,2.0,3.0,3.0,2.0,1.0,1.0,0.0,0.0
ESFP,SP,I am still an ESFP!!,35CahSpjpXKKZqErjvz7Q4,19,0.7297894736842107,0.1350171095937138,0.7042105263157895,0.1817249383446704,-6.027157894736842,2.296398950607424,0.6842105263157895,0.4775669329409192,0.1013578947368421,0.0580913678401865,0.1142494736842105,0.2152430438796954,0.2680263157894737,0.237544133541784,0.5743157894736842,0.2036358549065187,127.1941052631579,29.508097541926684,0.0031301178947368,0.0110405317785163,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,2.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0
ESFP,SP,bella.,3vurdLU26R4BLimih6VXbZ,50,0.5657800000000001,0.1591464849548031,0.6626599999999999,0.198274661075211,-6.38852,2.701072411665637,0.34,0.4785181206984064,0.082154,0.0840830838140078,0.201606868,0.2676050856918695,0.195208,0.1207752016038432,0.4052779999999999,0.1971870647018061,121.00051999999998,30.68227795286952,0.0468660521999999,0.1362403337814873,5.0,2.0,2.0,1.0,3.0,0.0,3.0,4.0,1.0,1.0,1.0,3.0,6.0,1.0,1.0,2.0,2.0,3.0,4.0,0.0,5.0,0.0,0.0,0.0
