mbti,function_pair,playlist_name,playlist_id,track_count,danceability_mean,danceability_stdev,energy_mean,energy_stdev,loudness_mean,loudness_stdev,mode_mean,mode_stdev,speechiness_mean,speechiness_stdev,acousticness_mean,acousticness_stdev,liveness_mean,liveness_stdev,valence_mean,valence_stdev,tempo_mean,tempo_stdev,instrumentalness_mean,instrumentalness_stdev,CMajor_count,DMajor_count,D#_Ebminor_count,D#_EbMajor_count,EMajor_count,FMajor_count,F#/Gbminor_count,F#/GbMajor_count,GMajor_count,G#/AbMajor_count,Aminor_count,AMajor_count,BMajor_count,Cminor_count,C#/Dbminor_count,C#/DbMajor_count,Eminor_count,Fminor_count,Gminor_count,A#/Bbminor_count,A#/BbMajor_count,Bminor_count,Dminor_count,G#/Abminor_count
ISFJ,SJ,ISFJ,23hZEnfONpQ02JeT0p0EYV,20,0.6078499999999999,0.1291548540155943,0.5703999999999999,0.2163078702609826,-8.850599999999998,3.753466305332067,0.6,0.5026246899500346,0.053195,0.0377750471106327,0.5342899999999999,0.297886786866208,0.17667,0.1327524570096737,0.7579,0.1903282206582811,122.76640000000002,37.30189863574748,0.099166043,0.2314687784038869,3.0,2.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,1.0
ISFJ,SJ,🌻Day🌻,5umAI8yweKfvVoDToeMOpk,50,0.66798,0.1234850218133555,0.57904,0.1920940415950649,-6.288740000000001,2.571514885932304,0.68,0.471212071499161,0.072034,0.0719040647995221,0.3607204,0.260167282119699,0.1766619999999999,0.1421101339074158,0.52954,0.2322232572859354,116.6727,29.571421673739703,3.85292e-05,0.0001330513333778,5.0,5.0,1.0,2.0,3.0,6.0,2.0,3.0,3.0,3.0,4.0,1.0,3.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0
ISFJ,SJ,ISFJ PLAYLIST,5P4ctVd4gXL6ngSIUBTEsw,50,0.5922,0.1202724797605632,0.46218,0.1758843184294374,-8.13972,2.9168615230226123,0.86,0.3505098327538653,0.064184,0.0611996710675434,0.509212,0.3307682403627245,0.147706,0.0842786011768499,0.3870180000000001,0.1918808321615799,117.11375999999998,33.88179944535872,0.0008619283999999,0.0044061009277574,4.0,4.0,0.0,3.0,1.0,5.0,2.0,5.0,6.0,8.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0
ISFJ,SJ,bb <3,32324niN3KYzSw1u5fRRRb,44,0.5448181818181819,0.1308018691153119,0.6370681818181818,0.1830219706886494,-7.882204545454544,3.0095481742285024,0.6363636363636364,0.4866070995624794,0.0461704545454545,0.0362631440776063,0.1953439643181818,0.255184414276458,0.2121454545454546,0.1571645670679273,0.4582136363636364,0.1935242038716185,126.28175,35.31916664462697,0.2013777749999999,0.3168956449160793,4.0,4.0,1.0,0.0,2.0,3.0,0.0,4.0,1.0,4.0,4.0,4.0,1.0,0.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,2.0,0.0,0.0
ISFJ,SJ,alexandra,7I8d4H11VYmM7R77qgencB,49,0.576530612244898,0.1452113548763801,0.5971367346938775,0.2449630743379819,-7.496469387755102,4.3440958788051285,0.7346938775510204,0.4460712855998856,0.0647673469387755,0.0485896610562846,0.2902468510204081,0.3099404640548441,0.1905897959183673,0.1356048782998144,0.442038775510204,0.2050521771163038,124.39077551020408,29.012608439597216,0.0009702824489795,0.005173702228599,6.0,3.0,1.0,3.0,1.0,3.0,3.0,1.0,2.0,9.0,1.0,2.0,2.0,0.0,0.0,3.0,1.0,0.0,4.0,0.0,1.0,0.0,2.0,1.0
ISFJ,SJ,japierdole,3lBPts58MbuKMsK9JSBW8n,50,0.485016,0.1787690236601636,0.599072,0.2500402376108488,-8.713659999999999,4.270052480727054,0.82,0.3880879344916035,0.049318,0.0385453122695767,0.301425908,0.3310345071194172,0.181816,0.1369290317601622,0.3653099999999999,0.2360916271886223,121.34484,27.229343512783093,0.293807866,0.3299838126051928,5.0,8.0,0.0,3.0,1.0,4.0,0.0,2.0,7.0,1.0,1.0,2.0,2.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,2.0
ISFJ,SJ,isfj kinda sounds,30Ga4CGb3XLKrqfDS8iGxR,19,0.6434736842105263,0.1166387435255887,0.6733684210526315,0.1492440992789686,-4.975263157894737,1.982647608126996,0.5789473684210527,0.5072572735017882,0.0655578947368421,0.0729178252539533,0.1883691052631579,0.1636502245192793,0.2061736842105263,0.1439041920557843,0.4740526315789473,0.1955281945239641,118.10094736842105,33.231969753827386,0.0003616431578947,0.0015157955727202,0.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
ISFJ,SJ,INFJ/ISFJ,45Ql4JFNT2VaZw0vrukJbr,50,0.5617399999999999,0.1105161932912631,0.5994980000000001,0.1988578309614531,-7.227679999999999,3.2927845386479784,0.66,0.4785181206984066,0.059486,0.0605059956887391,0.313263786,0.3036662123359079,0.1828439999999999,0.1162158480182984,0.409074,0.2017310118621794,114.72217999999997,32.02028392631834,0.0420728096,0.1587464035584138,2.0,4.0,1.0,2.0,1.0,5.0,0.0,2.0,4.0,3.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,3.0,5.0,2.0,2.0,1.0
ISFJ,SJ,ISFJ,065nYSqMYb0ZDppHmNZpd0,50,0.60362,0.163262139280511,0.6819000000000002,0.2233722298344727,-6.4523,3.909789457508014,0.7,0.4629100498862756,0.089054,0.0840279550421848,0.23057258,0.3034686064497691,0.16469,0.1147634928263961,0.4838739999999999,0.2169886433687726,124.53770000000004,26.71721347153692,0.0138453998,0.069618909517593,6.0,3.0,1.0,2.0,2.0,3.0,0.0,3.0,2.0,3.0,3.0,4.0,3.0,1.0,0.0,4.0,1.0,3.0,0.0,2.0,0.0,1.0,2.0,1.0
ISFJ,SJ,ISFJ,2ro2ldpBgeLrAx1zzyv87L,50,0.4943800000000001,0.1565229187104324,0.522598,0.246256679171824,-8.91876,4.462244171183969,0.8,0.4040610178208843,0.0473979999999999,0.0288799732178065,0.393466712,0.3782445252864874,0.185388,0.139194781511377,0.395024,0.2424548142711654,123.01421999999998,35.90493188242006,0.1007671734,0.2445434759581802,6.0,7.0,0.0,2.0,0.0,3.0,5.0,2.0,5.0,3.0,0.0,5.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,3.0,1.0,1.0,1.0
ISFJ,SJ,ISFJ 💙,3Gf531yMILLMjAcbjzuz4J,50,0.5765,0.152339879137113,0.48948,0.1927306717591538,-8.964739999999999,3.429562284262039,0.84,0.3703280399090204,0.0560219999999999,0.0506974832930087,0.5175776,0.3332799090276361,0.12298,0.0586438541763163,0.428076,0.2229173797346342,120.1089,34.07604583703566,0.0394444462,0.1814891450997179,7.0,5.0,1.0,1.0,2.0,5.0,2.0,1.0,7.0,4.0,0.0,5.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0
ISFJ,SJ,odio mi mbti,2k9cXOWnHRJ1ys16JsPVc1,49,0.5183469387755102,0.1494348451974427,0.4305265306122449,0.1797224976358346,-9.517755102040816,3.543990726865527,0.7959183673469388,0.4072055089639775,0.0544448979591836,0.0508566533717749,0.494962306122449,0.3090316853006475,0.1532224489795918,0.0954592763636806,0.3476204081632653,0.21559411709235,122.08751020408162,30.55696798817092,0.023092033877551,0.0669223047865183,6.0,4.0,1.0,1.0,4.0,1.0,0.0,2.0,3.0,1.0,0.0,6.0,2.0,0.0,0.0,2.0,5.0,1.0,3.0,0.0,7.0,0.0,0.0,0.0
ISFJ,SJ,isfj personality: the defender,1BJMRlLJYstV8VL3qL4Gd6,50,0.57938,0.1244961912375356,0.600454,0.2123703246209126,-8.000300000000001,3.872791279673921,0.88,0.328260722659316,0.0423619999999999,0.0192065028316038,0.30507404,0.3167414597902838,0.179716,0.1658993810619397,0.4543739999999999,0.2056420456590946,124.84882,25.81718878821089,0.0492276487999999,0.1865029261727022,8.0,5.0,0.0,2.0,6.0,1.0,0.0,4.0,2.0,3.0,0.0,9.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0
ISFJ,SJ,yuzu 🌙,3jmCmnfb8P4TCE7GbY2msX,50,0.59034,0.1770759793110844,0.4868519999999999,0.2326350213514373,-10.16978,4.253360415972677,0.76,0.4314191105868999,0.094396,0.107579261638542,0.58092826,0.3364741286921404,0.159162,0.09927917324805,0.4515,0.2293517038995625,121.81973999999998,28.420587990879906,0.177287478,0.3003230996178658,9.0,2.0,0.0,1.0,2.0,3.0,2.0,3.0,5.0,1.0,0.0,6.0,0.0,1.0,1.0,3.0,1.0,1.0,2.0,0.0,3.0,0.0,1.0,3.0
ISFJ,SJ,₊˚ʚ ᗢ₊˚✧ ﾟ.,1DYgGeGeKrjMlHdYMIjDNi,38,0.5083421052631578,0.1410833137634465,0.5014026315789474,0.2269231379419651,-9.062763157894736,4.541559188352463,0.8947368421052632,0.3110117477759047,0.0478605263157894,0.0269657795099709,0.52872,0.3632342829471195,0.1495605263157894,0.0936062499053195,0.3908684210526316,0.2081497863808956,135.26555263157897,34.27780769874716,0.045999632368421,0.1717431237649371,2.0,4.0,0.0,1.0,2.0,6.0,2.0,1.0,3.0,2.0,0.0,7.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
ISFJ,SJ,MBTI Types As Songs - At Their Best / Worst,1l637Lrl1Jz4OZSppxR35p,32,0.628625,0.1501431037807039,0.6406875000000001,0.169949601163062,-6.48796875,2.6208627548265664,0.8125,0.396557769456266,0.0753906249999999,0.0630191489555408,0.2344976875,0.283038161198808,0.173084375,0.1498496130197786,0.522875,0.2159971251302112,115.63228125,25.779177698082503,0.0250646321874999,0.0950373824788374,2.0,4.0,0.0,0.0,1.0,4.0,0.0,1.0,3.0,2.0,1.0,4.0,2.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
ISFJ,SJ,isfj: are we too young for this?,7d6kzuQwPAjwWOu8YrBb42,50,0.53738,0.1618882065765491,0.57212,0.1896954207487919,-7.845920000000001,2.985294220894504,0.82,0.3880879344916035,0.051144,0.0516941521975994,0.2429186599999999,0.264845029703711,0.165642,0.1131253036347261,0.389974,0.2151250237439064,123.81368,29.31309782641924,0.0978690102,0.2206242642850068,7.0,4.0,0.0,1.0,2.0,1.0,1.0,3.0,7.0,4.0,1.0,5.0,2.0,0.0,1.0,3.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0
ISFJ,SJ,-`✧sweet ISFJ✧´-,5hFx9aBbhmfOTJpKVITZTk,50,0.63488,0.1237483687791892,0.6513480000000001,0.2204431855538811,-6.335500000000001,3.116147983504962,0.64,0.484873221385061,0.072068,0.0659841243738806,0.2614552,0.2860671964319729,0.1821839999999999,0.1223874082492115,0.54376,0.2025269505875346,116.95272,29.367568504715937,0.0308474178,0.12997989425333,8.0,3.0,0.0,0.0,3.0,2.0,3.0,2.0,4.0,3.0,2.0,0.0,1.0,2.0,2.0,5.0,2.0,2.0,0.0,2.0,1.0,2.0,1.0,0.0
ISFJ,SJ,ISFJ,6c4yuuQxiRB61Oy1cp22CZ,38,0.5137105263157895,0.1395070293481778,0.5835,0.1792967870259749,-7.682394736842105,3.4223623462691286,0.5526315789473685,0.5038966228735666,0.0560815789473684,0.054988577955314,0.296155147368421,0.2954846479603139,0.2088210526315789,0.1907811526159138,0.3709921052631579,0.2058281129927367,121.8482894736842,24.919245614484822,0.0185222421052631,0.0781496505277436,2.0,4.0,0.0,0.0,2.0,0.0,1.0,2.0,3.0,1.0,2.0,2.0,0.0,3.0,0.0,5.0,2.0,2.0,3.0,2.0,0.0,2.0,0.0,0.0
ISFJ,SJ,ISFJ♡⁠๑,2RkYQcZwmogHxOApWV3m1e,20,0.60915,0.1219280525555952,0.6907499999999999,0.1921375261300312,-5.055449999999999,2.83890698898454,0.65,0.4893604849295928,0.070945,0.0514954108839347,0.3405809999999999,0.2624594879194642,0.21558,0.1315238845629428,0.5335500000000002,0.2472065990858232,135.11464999999998,34.047807901112414,6.0378500000000005e-05,0.0002252078420686,1.0,2.0,1.0,1.0,0.0,2.0,3.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
ISFJ,SJ,poudreitte,3yM2bfDSfK6ebXMWlGMzqC,50,0.58148,0.1357018400308378,0.5955400000000001,0.2022000635862553,-6.79736,2.949469635894092,0.82,0.3880879344916035,0.05019,0.0308398976281421,0.4519954,0.2805264115704834,0.190918,0.1503844687622294,0.61226,0.215807530461941,117.47472000000002,21.272443200439355,0.0069655106,0.0477814797159865,2.0,3.0,0.0,7.0,6.0,7.0,0.0,1.0,6.0,0.0,0.0,3.0,2.0,1.0,3.0,0.0,1.0,2.0,1.0,0.0,4.0,0.0,1.0,0.0
ISFJ,SJ,🤍ISFJ🍂,4twqzmre7OociGIGoznIiT,20,0.5076499999999999,0.1171877822803617,0.5892499999999999,0.1730147164412991,-6.6554,2.061231502103332,0.55,0.5104177855340405,0.0530599999999999,0.032339032957582,0.3060051,0.3026042516315049,0.1976349999999999,0.1343551901921877,0.3236,0.1641342197875359,142.8715,30.02678092969674,0.00032741,0.0006307524861623,2.0,1.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ISFJ,SJ,songs written by an infp/isfj ♡,4seD1CRZqkacSVoz0bvPUu,17,0.515,0.1517374377007863,0.4958235294117647,0.2228023887030044,-9.847882352941175,4.731460119275456,0.7058823529411765,0.4696682183138621,0.0518470588235294,0.0395217838294126,0.3388244117647059,0.3704286249227135,0.1314058823529411,0.093792680088775,0.3626823529411764,0.2025247121812981,131.99723529411762,38.258446710382486,0.1775105876470588,0.2787883707531352,3.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
ISFJ,SJ,ISFJ,04I3LkdYvKfwdaQl9L2bec,22,0.6087727272727271,0.1472968922240875,0.5714999999999999,0.1937218796797787,-7.767318181818182,2.86087967467823,0.7272727272727273,0.4558423058385518,0.0470681818181818,0.0233611477694959,0.4447280695454545,0.2710121845478112,0.1935454545454545,0.1562006180320458,0.4836363636363637,0.1874072584492941,125.05913636363636,32.34900220481594,0.0461418686363636,0.1238437912000148,4.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0
ISFJ,SJ,one song for each mbti | classical,0NObHzrSiLXhHQY7E07VdF,16,0.27625,0.1127679032349187,0.1572124999999999,0.1060036846843856,-19.74275,7.1445164846895,0.375,0.5,0.04355,0.0242951847080856,0.8785624999999999,0.1400166507955393,0.1308625,0.0852618701413474,0.2090375,0.2116333807161179,106.9456875,46.95799178658694,0.681806709375,0.3880557130854427,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0
ISFJ,SJ,isfj // the protector,31JhfvIQsjRlqjotYgHVj7,19,0.5556315789473684,0.148424395466482,0.3752947368421053,0.2260406218991135,-10.896473684210523,6.449389543621948,0.8421052631578947,0.3746343246326775,0.0560526315789473,0.0377074022856852,0.5854294736842105,0.368422022285942,0.2168684210526315,0.1862649577964786,0.2827526315789474,0.1726882044753268,116.52705263157895,29.664811014012475,0.0215756315789473,0.0648030412231817,3.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0
ISFJ,SJ,kpop but make it isfj,3N1g3XHKOTsKsVlWdbeVdg,34,0.6554117647058824,0.0942781563591928,0.7034705882352941,0.1381080462611347,-4.818999999999999,1.8251210669681368,0.6176470588235294,0.4932702180563816,0.0645529411764705,0.0543624772290711,0.2110058823529411,0.1889127809513523,0.1604647058823529,0.1016551594551416,0.5433617647058823,0.1963453235234257,119.32979411764708,27.9980600050653,3.707411764705882e-05,0.0001680980874932,2.0,3.0,1.0,1.0,1.0,0.0,3.0,4.0,3.0,0.0,0.0,4.0,1.0,0.0,1.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0
ISFJ,SJ,İSFJ~innocent queeen~,2SuaFO0gUqYRWEDbFV0dh1,50,0.6969799999999998,0.116829631759853,0.64854,0.1807219320799052,-6.0955,2.2401710689961485,0.42,0.4985693819032897,0.089282,0.0801184523320416,0.1895244,0.2334203985206756,0.168452,0.1229364200034526,0.483606,0.210219900813313,110.5749,21.770441581724185,0.0018107828,0.0055307413748223,3.0,2.0,0.0,0.0,3.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,6.0,3.0,1.0,4.0,4.0,2.0,0.0,5.0,2.0,2.0
ISFJ,SJ,★,3Xvg1sSGJ04feNVF5GCdVM,24,0.5932499999999999,0.1568852391427235,0.5692083333333333,0.1400257675562256,-6.5825000000000005,1.8934897159340016,0.7083333333333334,0.4643056214875366,0.0655291666666666,0.0349705028394013,0.2931375,0.2448352628277083,0.1554374999999999,0.1224522011892271,0.4565208333333333,0.2933312461738163,130.57245833333334,36.36357175260544,0.00087777125,0.0032710448086868,0.0,4.0,0.0,1.0,1.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0
ISFJ,SJ,me in songs,1JeCNe74iQvaeM9RzeDqKY,39,0.5207435897435898,0.1478426827388024,0.4538641025641026,0.2420155524441173,-9.74674358974359,4.6615423397364095,0.7948717948717948,0.4090738692453053,0.0508820512820512,0.0429559497245043,0.5177381179487179,0.3772285093255189,0.1523384615384615,0.1098560532203382,0.4264102564102563,0.263511881081262,115.21610256410256,30.97873153496636,0.0379727925641025,0.0977785688385552,4.0,4.0,0.0,0.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0,9.0,1.0,3.0,0.0,4.0,1.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0
ISFJ,SJ,oc: iris norton,2IgMmmrf0Dhdv123iFxXOw,20,0.51505,0.137798661287516,0.4405349999999999,0.2453540047724812,-11.4968,5.794554182024797,0.8,0.4103913408340616,0.0512349999999999,0.0289500709025583,0.4802897,0.3383260618673088,0.144035,0.0904321453967151,0.4032,0.2297068154248619,127.27265000000004,35.21328022848766,0.0819508465,0.1894674858230575,2.0,0.0,0.0,1.0,0.0,3.0,1.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
ISFJ,SJ,isfj 6w5 692 sp/sx eii rluan elvf melancholic-sanguine scorpio stellium,1yjWGPXlAUuLCWLtE2HJho,50,0.5460600000000001,0.1382175761882219,0.5215000000000001,0.1801718284169365,-8.40632,2.254171655995585,0.78,0.4184519575964802,0.05634,0.0558620019808288,0.41827946,0.3033924555811492,0.150714,0.128604751253202,0.38386,0.1895485517470068,123.52455999999998,29.3675144210714,0.0275173266,0.0912317413063383,11.0,4.0,0.0,1.0,1.0,2.0,1.0,3.0,3.0,0.0,0.0,5.0,3.0,2.0,3.0,4.0,1.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0
ISFJ,SJ,therapy session >3,526mKmtnCKl8rqx53OH8Dt,50,0.6151000000000001,0.1555689032984079,0.63962,0.1710827332978201,-6.34082,2.4397024884696283,0.7,0.4629100498862757,0.0702279999999999,0.0533199010976316,0.254918208,0.2745294650451931,0.173174,0.0982225976950273,0.504678,0.2505132211998368,126.33942,32.23445688667925,0.0528187055999999,0.1787124987209959,4.0,4.0,1.0,3.0,1.0,3.0,1.0,3.0,3.0,4.0,2.0,3.0,2.0,0.0,3.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,0.0,1.0
ISFJ,SJ,Vic out of context,6ppn1ljGorz1yWTkmelo2M,50,0.5965600000000001,0.1175722374559919,0.645642,0.1994937982668603,-6.266599999999999,2.153947510398297,0.7,0.4629100498862756,0.057952,0.0547355767601411,0.2152625999999999,0.2633932527827343,0.1784259999999999,0.1339587460255383,0.457964,0.2144241331605019,118.90516,25.799278728535285,0.0029533936,0.0094246777288748,8.0,4.0,0.0,1.0,0.0,2.0,4.0,3.0,5.0,4.0,2.0,3.0,2.0,1.0,0.0,3.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0
ISFJ,SJ,beverly belmont,4oUR2Iy1AVdALnvE4jVulx,20,0.5446999999999999,0.158635995118915,0.5751000000000001,0.2529195628320552,-8.60195,3.537878586399661,0.65,0.4893604849295929,0.06694,0.0464228210666852,0.4623900264999999,0.3658448815616493,0.1675399999999999,0.1255900909601088,0.51665,0.2409619482954016,126.26825,31.08371858956491,0.0457830519999999,0.1462351362425594,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0
ISFJ,SJ,in no particular order,7Jp7fcOgRBybAKaiSTvUU4,50,0.62356,0.1417278449734431,0.6353800000000001,0.1815111049618997,-6.36836,2.749251770268872,0.48,0.5046720495044485,0.0919699999999999,0.0924343103760388,0.26168628,0.2627682137330362,0.155342,0.0861518855491478,0.477922,0.2374543352791377,117.56098,27.42217222263319,0.0615534603999999,0.2005494408930933,9.0,1.0,0.0,1.0,1.0,1.0,3.0,0.0,3.0,2.0,3.0,0.0,2.0,4.0,1.0,4.0,4.0,2.0,1.0,3.0,0.0,3.0,1.0,1.0
ISFJ,SJ,cc!awesamdude vibes,3pTmpli1Y6cgSlBDwmJZfr,37,0.623,0.1214836523067107,0.6208378378378379,0.1554844603727891,-7.165513513513514,2.23531273752344,0.7837837837837838,0.4173417953838008,0.0639567567567567,0.0751251457404411,0.2848437837837838,0.2964602796174234,0.1823243243243243,0.1129453417597433,0.5741351351351351,0.2067580661011751,119.12694594594596,26.7017455546199,0.0537049989189189,0.2011994132580409,3.0,3.0,0.0,1.0,1.0,0.0,3.0,4.0,2.0,3.0,0.0,6.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0
ISFJ,SJ,.:+*Sentimental*+:.,1fLe1ElXoO77nMvz06Kk8X,50,0.516,0.1535861122548227,0.455932,0.1999033505655844,-9.17192,3.6397741903495455,0.86,0.3505098327538655,0.05628,0.063566057558019,0.4082320000000001,0.3553129251712568,0.1676699999999999,0.1250904166870459,0.281284,0.201838556782597,118.13925999999998,32.69149878061355,0.0834988642,0.188841096379149,6.0,5.0,0.0,2.0,3.0,6.0,0.0,4.0,3.0,1.0,0.0,7.0,1.0,0.0,0.0,5.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0
ISFJ,SJ,"Tyven i Månen; Hufsa av isfjellet, Har Drept ar ved Guder. All the arWorlds Deaded, before this Orb ",65JRCIt8VY5MDWqxckAbCs,50,0.4734,0.1714460705354334,0.7021999999999999,0.1911290834242979,-8.0963,2.977079717249295,0.68,0.4712120714991611,0.05542,0.0379034110790647,0.1699594619999999,0.2779383093303649,0.145018,0.0830691270778102,0.4908600000000001,0.2433563784633053,120.52724,30.23750425639508,0.070595024,0.1449833761353005,2.0,4.0,1.0,0.0,2.0,2.0,1.0,7.0,4.0,2.0,3.0,3.0,4.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,3.0,5.0,0.0,1.0
ISFJ,SJ,Mbti edge,4DjK4n3nbkuaibAt7ctnzH,16,0.5853125,0.1819082987844883,0.694375,0.1736363537204503,-5.307062500000001,1.531873513871168,0.5625,0.51234753829798,0.09024375,0.0860535567248675,0.15391159375,0.2441732762062779,0.1578,0.1065317042011438,0.5220625,0.2437776223665057,122.609875,33.19806081058551,0.0009960725,0.0029272390728113,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0
ISFJ,SJ,1127,3G7vhuXeYUOX6lCQL11Z0r,50,0.4933600000000001,0.1612362647211367,0.55876,0.2633679477809844,-9.316259999999998,3.779126131630898,0.76,0.4314191105869,0.05378,0.0528998669031156,0.3578308454,0.3330336951509646,0.20152,0.1544313016806356,0.3806799999999999,0.2590494830990356,123.9215,31.15190567581209,0.3404887611999999,0.3981768360016516,9.0,7.0,1.0,0.0,1.0,2.0,3.0,1.0,8.0,0.0,0.0,5.0,2.0,1.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
ISFJ,SJ,Sabrina Varsha,6mWrHtY0PccUkVvJqYPjcl,20,0.6415500000000001,0.1371382226268926,0.6064499999999999,0.1185466708005532,-6.0789,1.273533497172749,0.3,0.4701623459816271,0.06365,0.0389093210318285,0.2454385,0.2191050638698728,0.1575099999999999,0.1211629607290593,0.4252549999999999,0.2336133681174044,121.44005,30.4049877582004,0.0001039365,0.0003176277332163,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,3.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
ISFJ,SJ,Calamity.,5glDukmTxxhUtwPhuXrefT,50,0.54654,0.1347602875554991,0.709466,0.230010409356283,-7.044500000000002,3.6775882195054,0.42,0.4985693819032897,0.074496,0.0653756522112079,0.1495380584,0.2693148456550661,0.189088,0.1428605008748187,0.541262,0.2312988074384495,130.60848,28.488607705351058,0.1896165798,0.2791451698916087,0.0,2.0,0.0,2.0,2.0,5.0,5.0,1.0,5.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,9.0,1.0,3.0,1.0,5.0,1.0,0.0
ISFJ,SJ,— fleur laurent.,4LrowC4z7oLI2EyIUV9MFw,17,0.5571764705882353,0.1323736356370282,0.5711176470588235,0.1443307323272408,-6.829647058823529,2.813728130549762,0.8235294117647058,0.3929526239966878,0.0457117647058823,0.0223022387428073,0.3820823529411764,0.3340679800491475,0.1722764705882353,0.1273800049527582,0.3361176470588236,0.1541171966203565,119.46329411764708,28.251226284810866,0.0380187847058823,0.1050853222407533,1.0,0.0,1.0,0.0,3.0,1.0,1.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ISFJ,SJ,Rose ♋︎,6IJPGUkHyxJxCzly1lJJFT,50,0.7353199999999999,0.1130166034397655,0.7431800000000002,0.1186322890279033,-5.86164,1.969152192582133,0.62,0.4903143514780145,0.1202459999999999,0.1063875994193124,0.0883928319999999,0.1175339140463034,0.216864,0.1724881738152574,0.6404599999999999,0.2025591584033198,129.17364,18.08927553039905,0.0508215053999999,0.1628251630990782,8.0,3.0,0.0,1.0,0.0,1.0,1.0,2.0,3.0,3.0,5.0,2.0,4.0,2.0,2.0,4.0,3.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0
