mbti,function_pair,playlist_name,playlist_id,track_count,danceability_mean,danceability_stdev,energy_mean,energy_stdev,loudness_mean,loudness_stdev,mode_mean,mode_stdev,speechiness_mean,speechiness_stdev,acousticness_mean,acousticness_stdev,liveness_mean,liveness_stdev,valence_mean,valence_stdev,tempo_mean,tempo_stdev,instrumentalness_mean,instrumentalness_stdev,Cminor_count,CMajor_count,C#/Dbminor_count,C#/DbMajor_count,Dminor_count,DMajor_count,D#_Ebminor_count,D#_EbMajor_count,Eminor_count,EMajor_count,FMajor_count,F#/Gbminor_count,Gminor_count,GMajor_count,G#/Abminor_count,G#/AbMajor_count,Aminor_count,AMajor_count,A#/BbMajor_count,BMajor_count,Fminor_count,F#/GbMajor_count,A#/Bbminor_count,Bminor_count
ENFJ,NF,i am enfj girl //:),4SKtsrkLs5pfWFJCKZMoLB,50,0.54196,0.1720234867685224,0.56036,0.1880679165208404,-9.60456,3.7512775138774326,0.66,0.4785181206984066,0.069282,0.1198170266425827,0.393869794,0.2955627654180938,0.1717839999999999,0.1313219433301228,0.4164,0.2420630176003676,120.8626,31.32289303499332,0.2297142187999999,0.3462765503538526,1.0,4.0,2.0,2.0,0.0,6.0,0.0,2.0,1.0,3.0,3.0,4.0,2.0,5.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,4.0,1.0,3.0
ENFJ,NF,Fe dom!! - ENFJ and ESFJ,5l2J9ojjALxYdClAYjywby,50,0.51674,0.1664644118367745,0.4853159999999999,0.2222050830256792,-9.18918,3.692488169961567,0.74,0.4430874976934521,0.049066,0.0393077528313825,0.38421346,0.3480605510396266,0.163314,0.110075753155057,0.394962,0.2385784685787629,118.25976,30.35623340053497,0.0447120522,0.1460572658810575,0.0,7.0,1.0,2.0,0.0,6.0,0.0,1.0,4.0,2.0,3.0,1.0,2.0,2.0,0.0,3.0,2.0,4.0,1.0,3.0,0.0,3.0,1.0,2.0
ENFJ,NF,ENFJ,6uGqeRsNAiaaUESXRz4BZG,48,0.6041666666666666,0.1179455939006089,0.6327083333333333,0.1715915435020573,-6.706270833333334,2.56369074660685,0.6458333333333334,0.4833211052500625,0.057725,0.0491452536614351,0.1796872916666666,0.2249947882627561,0.1551479166666666,0.124596010983555,0.4955145833333333,0.2400734275880303,117.43518749999998,27.04401706018042,0.0507985183333333,0.1313135927565029,2.0,2.0,1.0,7.0,1.0,4.0,0.0,0.0,1.0,2.0,3.0,0.0,2.0,2.0,0.0,1.0,4.0,4.0,0.0,1.0,2.0,5.0,2.0,2.0
ENFJ,NF,"""Infp x Enfj""",5qDzZbs9MK4RtIt5UotPMS,27,0.5682962962962963,0.1487524569454012,0.5707407407407408,0.2037895959812458,-7.821074074074074,3.3549485600312616,0.6296296296296297,0.4921028776234115,0.0592,0.0854772394356442,0.3243862962962963,0.31094254353186,0.1849185185185185,0.1082115166522599,0.5419074074074074,0.2601868425188772,116.31296296296296,30.0346107855094,0.0744674125925925,0.2152466549402757,0.0,3.0,0.0,2.0,2.0,2.0,0.0,2.0,3.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0
ENFJ,NF,Intro to RaiRay,2bP3TkVZxExASRlbnLGS4o,43,0.548232558139535,0.1863707054960882,0.6329093023255814,0.2298130967443238,-9.055116279069768,5.150305179165425,0.3488372093023256,0.4822428221704122,0.0694302325581395,0.0732490387873995,0.2453255116279069,0.2958303751236165,0.2250674418604651,0.1618082341199433,0.3504813953488372,0.2551913038298671,118.91167441860463,26.83262973793992,0.3842362488372093,0.4182426763629895,1.0,2.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,3.0,4.0,1.0,2.0,5.0,2.0,5.0,2.0,0.0,0.0,2.0,1.0,2.0,5.0
ENFJ,NF,ENFJ,0tCyCP6owerPTWUQp9JbiC,42,0.6580238095238095,0.1415564160731509,0.4524047619047619,0.1844157629794909,-8.894619047619049,2.409985871351976,0.7619047619047619,0.4310805374090424,0.0762666666666666,0.0693719232819546,0.4685253333333333,0.2815000737833518,0.1646571428571428,0.112450739660414,0.5241904761904761,0.210193202426028,124.67961904761908,31.288048051544,0.0007358,0.0016293346320043,0.0,5.0,1.0,1.0,0.0,5.0,1.0,1.0,2.0,3.0,3.0,1.0,3.0,4.0,0.0,2.0,1.0,3.0,0.0,3.0,0.0,2.0,0.0,1.0
ENFJ,NF,MBTI Diplomats,6gWwPrZdCytTseetM6ibNP,50,0.56564,0.1346177900121492,0.5677399999999999,0.1747559008959616,-6.895499999999999,2.025053652602411,0.66,0.4785181206984066,0.059638,0.0424532198245243,0.321931,0.3109837887910178,0.15219,0.1097594852021306,0.411244,0.2232869665991753,123.16052,31.36249053016508,0.0071433847999999,0.0401862142902506,2.0,2.0,0.0,5.0,0.0,2.0,1.0,0.0,1.0,5.0,1.0,3.0,0.0,2.0,2.0,4.0,2.0,2.0,3.0,1.0,3.0,6.0,0.0,3.0
ENFJ,NF,villain era,52THW5ftGpQbl6MlmyLIPd,50,0.6177800000000001,0.1413340651052805,0.78616,0.1487675024859877,-4.758660000000001,2.229029564722766,0.48,0.5046720495044484,0.0831219999999999,0.0614713847149672,0.0775436096,0.1108376395813346,0.212612,0.1526917685390795,0.4734,0.2165001918272233,128.21436,22.009192713695143,0.0163211694,0.0452208929838097,1.0,5.0,3.0,3.0,0.0,3.0,1.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,4.0,3.0,2.0,4.0,4.0,1.0,3.0,3.0
ENFJ,NF,being enfj on monday,6oLZEH7I5zYDMLQ2Kw5rIO,40,0.549425,0.1924998684648235,0.6946999999999999,0.1897876275992288,-7.706100000000001,3.467721795542724,0.75,0.4385290096535146,0.08473,0.0859703651981756,0.1077704875,0.1586059526963328,0.16559,0.12794343261269,0.442225,0.2085107741789808,122.92945,31.063698625648687,0.0167677795,0.0425657109766966,1.0,3.0,1.0,5.0,1.0,5.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,3.0,0.0,2.0,1.0,3.0,1.0,2.0,1.0,3.0,0.0,1.0
ENFJ,NF,enfj's,3MIYXj00n7Ye0BD3dhqtwF,32,0.57471875,0.1365686013068275,0.64559375,0.1736770936620694,-7.2048125,3.341753001794119,0.53125,0.5070073486774164,0.097253125,0.1031970585489003,0.22917638125,0.2119212485784548,0.190190625,0.1554877390859111,0.438,0.2061329041990831,122.22371875,30.516630871658432,0.0040343553125,0.0149464246004931,0.0,3.0,3.0,4.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,4.0,0.0,1.0
ENFJ,NF,just an enfj,7KS9q25ZzJxTAjHrw5UII4,47,0.6213829787234042,0.117881582658466,0.6910212765957447,0.1775977978420196,-5.083744680851064,2.009043244801356,0.6382978723404256,0.4856878544414059,0.0652659574468084,0.041336399774847,0.1952977021276596,0.2471504909799866,0.1535212765957447,0.1159050978662213,0.5076170212765958,0.1859032653069974,122.058,26.36388679284765,0.0008977361702127,0.0043233317879976,2.0,2.0,2.0,5.0,2.0,3.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,4.0,0.0,5.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0
ENFJ,NF,ENFJ-T,0E7RW16KcWuZGL1inKRQ8w,19,0.5795263157894737,0.1290630201021762,0.5112631578947369,0.1865403864836611,-8.15857894736842,2.521393977672525,0.7894736842105263,0.4188539082916955,0.0648894736842105,0.0578228318490277,0.4178747368421053,0.3389778632786844,0.1635684210526316,0.0882965335460985,0.4050157894736842,0.2222188217429885,138.39326315789472,27.47448665144144,0.0154465005263157,0.0648338954717252,1.0,1.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0
ENFJ,NF,🍂Edgar🍂,2o8hO9K20fH3gPlZACtvt2,50,0.54326,0.1277252807667251,0.49302,0.250614194916963,-9.52874,3.731819120942034,0.68,0.4712120714991612,0.0581159999999999,0.0573616253718993,0.4581157,0.3339533920798572,0.16864,0.1321710888760998,0.391282,0.2117827744339439,114.45922,27.718352715793607,0.046245549,0.1651785242514032,1.0,8.0,2.0,0.0,0.0,4.0,1.0,1.0,5.0,4.0,3.0,1.0,0.0,5.0,0.0,2.0,1.0,3.0,0.0,3.0,2.0,1.0,2.0,1.0
ENFJ,NF,Chika lore + scattered vibes,3U0Hj4g1IfJ1PmJufvgz81,50,0.53696,0.1500297875185363,0.6143000000000001,0.1812485327174951,-6.94462,2.386402320717639,0.88,0.328260722659316,0.039628,0.0162262327288692,0.28002054,0.2789612080743383,0.170686,0.1271838232718329,0.4593160000000001,0.2383749673201822,124.29534,31.411567942991045,0.030190635,0.098004573935386,1.0,6.0,1.0,7.0,0.0,6.0,0.0,1.0,0.0,2.0,4.0,1.0,0.0,1.0,0.0,3.0,2.0,7.0,2.0,1.0,1.0,4.0,0.0,0.0
ENFJ,NF,enfp/enfj and infp>>>,4AdyK12n1ZuIZ8voVnY8Lf,25,0.5147200000000001,0.1587352407837234,0.352276,0.2237780062174714,-10.652359999999998,4.271193508845039,0.96,0.2,0.0453079999999999,0.0204587373347754,0.70434,0.2540211080468182,0.132348,0.0822697702683069,0.32376,0.1991901917766033,111.94184,27.15235521810217,0.022122792,0.1070726975851672,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,5.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0
ENFJ,NF,Enfj 😇,5Hl5iZDkfWhQ3UtPUKTPyG,40,0.5818,0.1256313695923157,0.6040000000000001,0.2190755635941685,-7.7387,2.561484977958624,0.65,0.4830458915396479,0.0777825,0.0986951662430515,0.27759225,0.3070262456269529,0.1472175,0.1424393022101083,0.4235274999999999,0.2305688127858735,123.1156,30.30867105073296,0.02633946875,0.0982962055770744,1.0,6.0,1.0,1.0,1.0,3.0,2.0,4.0,3.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0
ENFJ,NF,ENFJ NK,58YMtn3wq8oWc1VfcEZUDn,44,0.2878727272727273,0.1405960970109575,0.313425,0.2574540294255304,-16.34870454545455,5.824616240795353,0.3636363636363636,0.4866070995624795,0.0449613636363636,0.0191422121623741,0.6438984090909089,0.3443627467085631,0.1304136363636363,0.0570444241039653,0.1265727272727273,0.0997367240419574,106.45877272727272,30.982502667288536,0.8278590909090908,0.1782680217813952,6.0,3.0,0.0,3.0,9.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,2.0,0.0,1.0,6.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0
ENFJ,NF,protagonist studies,7LB5gcxsZDnaC5mlOrgECD,50,0.24553,0.1350973001588266,0.1053487999999999,0.086120478321278,-22.35654,5.813212702709129,0.58,0.4985693819032897,0.0415459999999999,0.0075259879004387,0.91266,0.1162658126177832,0.12115,0.0792265577251693,0.138544,0.2003337563738501,91.23254,25.0192047208882,0.75524538,0.2673437051129997,5.0,7.0,2.0,0.0,6.0,2.0,0.0,5.0,1.0,0.0,1.0,0.0,2.0,6.0,0.0,2.0,4.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0
ENFJ,NF,enfj,5e8Wc80A1531hfqf8SviGb,23,0.5959130434782608,0.1400149060387624,0.7305217391304346,0.1677123808421639,-5.931173913043478,2.6281132127989726,0.4782608695652174,0.5107539184552491,0.0524565217391304,0.0255114381848783,0.1659310434782609,0.2261055292461461,0.209,0.1216425725416289,0.5228826086956522,0.2243885604201578,123.66734782608695,28.45060974999033,0.0322311439130434,0.08990509441444,1.0,1.0,1.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0
ENFJ,NF,i want whatever the heck mirio and tamaki have going on,60Tq4DOgmXnHNebmnbgqOT,37,0.541,0.1801411483624253,0.3551270270270271,0.1850371398885589,-11.825432432432436,4.399800889058886,0.8648648648648649,0.3465834966066909,0.073827027027027,0.0757755737859013,0.6160570270270269,0.3131243244292101,0.1555783783783784,0.1038352946180074,0.3514621621621621,0.2293024365710434,121.89618918918916,28.107069864713395,0.0488493583783783,0.1752931106506242,0.0,6.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,3.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,0.0,0.0
ENFJ,NF,.꒰ ♡ ꒱ enfj ₊˚,5o2MGje4r59XCiByX3an6I,50,0.6011799999999999,0.1444133367689241,0.6406337999999999,0.2240867105758257,-9.58168,5.615887254086592,0.48,0.5046720495044485,0.105054,0.0946661528418555,0.211388436,0.2667882459426919,0.167448,0.1235216171116519,0.47602,0.2373858900952761,127.08026,28.336938303938627,0.3112064992,0.3933424067587067,1.0,3.0,0.0,5.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,3.0,1.0,2.0,4.0,3.0,3.0,0.0,2.0,2.0,4.0,4.0,5.0,2.0
ENFJ,NF,ENFJ,50GygiUcsdRxDD7CCj78dk,9,0.5905555555555556,0.1382851321645887,0.6468888888888888,0.0852092196367923,-5.769333333333333,1.304785614574287,0.6666666666666666,0.5,0.0546444444444444,0.0226176430641607,0.1648655555555555,0.185738791526643,0.1491222222222222,0.0708430091430653,0.4341111111111111,0.168581170689704,136.0016666666667,34.19347409959977,0.0001090444444444,0.0002500182948861,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENFJ,NF,Rosanné : ENFJ,16h7CPfv4bTIK3li6t6Pm0,41,0.6316341463414634,0.1468703094736239,0.5925365853658536,0.2158262145293031,-6.362024390243903,3.16588125557328,0.7317073170731707,0.4485749794573054,0.059890243902439,0.0411678199864776,0.3536512195121951,0.2997240214947337,0.1604292682926829,0.1302721425399583,0.4872219512195122,0.219002465182695,118.03063414634148,26.68908840683408,0.0309660180487804,0.1226225873688158,0.0,4.0,1.0,1.0,2.0,5.0,0.0,3.0,1.0,5.0,0.0,2.0,1.0,3.0,0.0,3.0,1.0,3.0,1.0,0.0,1.0,2.0,1.0,1.0
ENFJ,NF,pov: you're an enfj-t,15CMnOVJE5XHzU8cOsAZ2Z,50,0.5860600000000001,0.1335481889637976,0.254678,0.1667946180431589,-13.945780000000005,4.992917356227964,0.82,0.3880879344916035,0.066454,0.0618109336144157,0.7581385999999999,0.2845210608036901,0.13152,0.0689995001460747,0.298606,0.1454479841239275,117.93262,31.20674474970212,0.0402227968,0.1538796441765177,1.0,6.0,0.0,4.0,0.0,2.0,0.0,2.0,2.0,3.0,5.0,0.0,0.0,4.0,1.0,2.0,3.0,5.0,4.0,1.0,0.0,3.0,0.0,2.0
ENFJ,NF,enfj,71EIKUfNGSeKhVlRsdWPd9,27,0.5755555555555555,0.1222781612470056,0.7205555555555556,0.1728494973031414,-6.39911111111111,1.830552382654216,0.7037037037037037,0.4653216269680751,0.0525999999999999,0.0316517589740893,0.1519794074074074,0.2455509537476989,0.2158814814814814,0.1883548064303459,0.5311111111111111,0.2314318861970363,127.13474074074074,30.070654800361552,0.0024173444444444,0.0068860263716475,1.0,4.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0
ENFJ,NF,Enfj ,3q48Fcn2SgifZaABhQNH1V,14,0.6655000000000001,0.1662610320226323,0.4597142857142858,0.2050570009201676,-10.523714285714286,5.277454156468474,0.6428571428571429,0.4972451580988469,0.1382428571428571,0.1894629158529882,0.4260664285714286,0.365141963237633,0.1421214285714285,0.1006623157551365,0.4558428571428571,0.2215522328213639,114.85235714285716,36.177255172078965,0.0683117607142857,0.2204310738274772,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0
ENFJ,NF,ENFJ-A,2xH0fkEZPzZAylh6Ya4vX3,23,0.6647391304347825,0.1005662230442771,0.7575652173913043,0.1447008908959684,-5.539347826086957,2.272020058504119,0.391304347826087,0.4990108793478453,0.0607043478260869,0.046548659567273,0.1217078260869565,0.1700998826881248,0.1886608695652173,0.1410951733570785,0.5562608695652174,0.1690019411914615,117.85421739130436,24.94381148056298,0.1702935939130434,0.3087634083710868,1.0,3.0,3.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0
ENFJ,NF,ENFJ/ENFP x INFP/INFJ,441CF6iZr7vhqGcDb4OABU,50,0.5129,0.1333061919654392,0.4180668,0.2555241387410335,-10.906299999999998,6.513364547182186,0.84,0.3703280399090204,0.045732,0.0305335041138318,0.5545306,0.3586782742828032,0.144418,0.0834285413160415,0.340056,0.2080244296485685,113.58488,31.08719862832184,0.1707464226,0.3590653222109116,3.0,6.0,1.0,4.0,1.0,8.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,2.0,1.0,3.0,3.0,2.0,1.0,3.0,1.0,0.0
ENFJ,NF,r&b for ENFJs,6GdkhVkBU2ioVXWQd2CNhn,50,0.60438,0.1281005488366263,0.4311399999999999,0.1584188467967374,-9.22178,2.659302580737733,0.46,0.5034574339058886,0.11208,0.0906875281122053,0.430372,0.2721112632879486,0.143298,0.0766241143105586,0.361356,0.1933285035099267,111.08386,28.99997374946736,0.035480998,0.1503657482000022,1.0,5.0,7.0,5.0,0.0,1.0,0.0,1.0,6.0,2.0,0.0,4.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0
ENFJ,NF,ENFJ-A,5HSQ65d4uc610TwikN7eGj,50,0.5282,0.1205494225009233,0.55648,0.2218887605103429,-8.732899999999999,3.3805379915399407,0.8,0.4040610178208843,0.0394579999999999,0.0151682548469506,0.399777038,0.3414165196656405,0.19851,0.1660357709799245,0.45352,0.2314240951948061,114.26642,28.34642872448389,0.0244813151999999,0.0860364477783914,1.0,2.0,1.0,2.0,0.0,4.0,0.0,1.0,3.0,6.0,3.0,0.0,0.0,7.0,0.0,2.0,1.0,8.0,1.0,4.0,1.0,0.0,0.0,3.0
ENFJ,NF,enfj,6Xr3knWFDdPif9PSv0I2iM,41,0.5382439024390244,0.1691680792123332,0.5429170731707317,0.2474386225940071,-8.650170731707316,3.534676922311564,0.7073170731707317,0.4606464174952622,0.0504951219512195,0.0404846264106482,0.3926929853658537,0.3503470508822163,0.157880487804878,0.1033789127905497,0.4988487804878049,0.2248581721018286,127.2059512195122,30.11525656868228,0.0614361470731707,0.1758606356500484,0.0,4.0,0.0,0.0,2.0,3.0,0.0,3.0,0.0,2.0,5.0,0.0,1.0,3.0,1.0,3.0,4.0,5.0,0.0,1.0,2.0,0.0,1.0,1.0
ENFJ,NF,main character (ENFJ),6IPX93KgoVwA4CrjDEWA3m,50,0.60112,0.1495115366513124,0.6279600000000001,0.1892584842947629,-6.549700000000001,2.369135106544417,0.86,0.3505098327538655,0.05864,0.0381693059717798,0.2671043999999999,0.2700688154342163,0.2324859999999999,0.15316650271878,0.50764,0.190443923933701,123.48664,30.413538063520733,0.0054220652,0.0267582551169571,0.0,4.0,1.0,2.0,0.0,4.0,0.0,2.0,1.0,2.0,6.0,2.0,0.0,2.0,1.0,5.0,0.0,11.0,2.0,1.0,0.0,2.0,1.0,1.0
ENFJ,NF,ENFJ,6YwZNYYVkEqIBQsbGcnBDA,24,0.5885833333333333,0.1324904973349333,0.4136999999999999,0.2170716070993524,-9.255166666666668,4.079468397450469,0.8333333333333334,0.3806934938134404,0.0482875,0.0241462808820485,0.6611166666666667,0.2449246479805693,0.1659875,0.1061947403614453,0.4489666666666667,0.2217848755314319,123.37704166666668,26.81668739144271,0.0168783975,0.072981828022755,0.0,6.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,2.0,1.0,1.0
ENFJ,NF,ENFJ-HERO,7H5GHyieyXKFLsSPk34YIS,47,0.5644042553191488,0.1394501094477049,0.6889574468085108,0.2348337948280432,-6.496936170212765,2.707556650852632,0.8297872340425532,0.3798826441307214,0.0525063829787234,0.0380675509670998,0.1806927489361702,0.2817222294690301,0.1926021276595745,0.1502322947527561,0.430927659574468,0.188346994415289,119.61821276595744,24.783935958719724,0.094748424680851,0.2132315335790865,0.0,9.0,2.0,2.0,0.0,4.0,0.0,2.0,0.0,1.0,5.0,2.0,2.0,5.0,0.0,4.0,0.0,3.0,1.0,0.0,1.0,3.0,1.0,0.0
ENFJ,NF,ENFJ playlist,4PayG30IMoKQlGlGUoMpy0,50,0.6251000000000001,0.1288267702563946,0.47034,0.1512926087731577,-8.31256,2.269586792923383,0.68,0.4712120714991611,0.060168,0.0464688943141055,0.40336,0.3301138398016227,0.144584,0.071762679630537,0.4145459999999999,0.2280204924643253,113.11118,25.87053162812933,0.0851673442,0.2202888996684566,3.0,2.0,3.0,5.0,1.0,6.0,0.0,4.0,0.0,0.0,7.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,0.0,3.0,3.0,1.0,4.0
ENFJ,NF,Wishlet's playlist,4Yd1T5NpVH2QvHC366wpiU,32,0.5438125,0.1352709199133115,0.5239875,0.2470619091148691,-8.859937500000001,5.180326150757865,0.75,0.4399413450640598,0.061296875,0.0452488280680534,0.4641679687499999,0.3659804075398012,0.15465,0.0850554164704855,0.393121875,0.221160191153855,127.24849999999998,33.692959500991954,0.0903794125,0.2437272693811919,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,0.0,1.0,1.0,1.0
ENFJ,NF,ENFJ,4GyrNCwutELBGfqNZEXq5V,50,0.5802600000000001,0.1562314883728106,0.6564,0.2158711822984688,-6.8032,3.1408718599803347,0.64,0.484873221385061,0.0621279999999999,0.054066795574303,0.22577046,0.2960080337719211,0.150214,0.096726692620528,0.50756,0.2008235249249084,119.53904,28.15733440969852,0.0094364918,0.0468902423638431,0.0,5.0,4.0,3.0,1.0,4.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,3.0,0.0,5.0,0.0,6.0,2.0,0.0,2.0,0.0,2.0,4.0
ENFJ,NF,ENFJ,2qJRONefYQKlIgXzL1m8ns,50,0.68314,0.1023242166162167,0.72724,0.1386348249678901,-4.93494,1.7467266927552445,0.7,0.4629100498862756,0.0970679999999999,0.0976909003762711,0.137135,0.1648831818535876,0.1563,0.1216322325701538,0.6005199999999999,0.1805521282633028,120.54162,26.998687339890115,5.675e-06,3.3535498721351925e-05,0.0,3.0,2.0,6.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,7.0,3.0,5.0,0.0,1.0,3.0,3.0,1.0,0.0
ENFJ,NF,an enfj’s anthem.,7oQBd65QEa11RQZLuER5u0,50,0.7210000000000001,0.1111951768150884,0.6013200000000001,0.1302369018836247,-7.09216,1.6655379269540664,0.42,0.4985693819032898,0.17463,0.1126368686695145,0.1709851999999999,0.1783825099328944,0.191572,0.1405810159912883,0.391654,0.187919428251274,137.80692000000002,29.01512928353772,0.003712167,0.0188840305068407,2.0,5.0,2.0,4.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,6.0,3.0,1.0,4.0,3.0,5.0,3.0,1.0,0.0,3.0,0.0,2.0,0.0
ENFJ,NF,mon <3,0XixvXYb8AdExpz1Nox4Du,29,0.6640689655172414,0.1451484292111459,0.643655172413793,0.1658483119045121,-6.2633793103448285,2.5367626502773897,0.6206896551724138,0.49380397379124,0.0887413793103448,0.0685817266230661,0.2066606206896551,0.2117904722731228,0.1761793103448276,0.1053533421373398,0.5731724137931035,0.1800964164324839,118.94224137931036,27.508277331761136,0.0092745686206896,0.0317779212319871,1.0,5.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,3.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0
ENFJ,NF,ENFJ ,0fWU6mVcZoRW51iWXLjxYb,50,0.58252,0.176458151366474,0.62252,0.16705458474916,-7.346500000000001,2.10276063685774,0.7,0.4629100498862756,0.066898,0.0568768109915757,0.2156737,0.2593816767602311,0.177476,0.1456551960863009,0.5067200000000001,0.2241430884092406,123.02966000000002,29.87061987400916,0.0126527773999999,0.0698212894597531,0.0,4.0,1.0,2.0,1.0,3.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,5.0,0.0,1.0,1.0,5.0,4.0,3.0,1.0,2.0,0.0,4.0
ENFJ,NF,He's ENFJ for sure.,2pSU5G7BNXmUCIwk0OIgOz,31,0.6553225806451612,0.1308883460808675,0.673258064516129,0.135813098961265,-6.092677419354838,1.6490212528870325,0.5483870967741935,0.5058794110206735,0.1083483870967741,0.0911401114437463,0.3252677419354839,0.1877900128460807,0.1849032258064516,0.114387177264677,0.5867258064516128,0.2208288869505707,129.5973870967742,30.09776893578373,0.0050356912903225,0.0152741866085546,0.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,3.0,2.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,1.0,3.0,2.0,2.0
ENFJ,NF,ENFJ :),1g7N1PNjrmMAqzYpMLywDi,50,0.65986,0.1457590981512905,0.6661,0.1520577562128607,-5.606740000000001,2.1844645896112183,0.42,0.4985693819032897,0.094756,0.0855050426010307,0.2309913,0.2698214837454987,0.165952,0.1542242367463687,0.5645,0.2056998258806918,116.91466000000004,28.21197617643968,0.0003483348,0.0017419043391272,1.0,3.0,7.0,4.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,5.0,1.0,0.0,1.0,4.0,2.0,1.0,2.0,2.0,1.0,2.0,5.0,3.0
ENFJ,NF,makima (taylor's version),70eD6EJKRasZWD8Iizlrci,27,0.6039629629629629,0.109131706413532,0.528074074074074,0.1761096524515612,-8.432,2.5442077201118867,0.7777777777777778,0.4236592728681618,0.0772962962962963,0.0735248491823917,0.3400844444444444,0.3305976007327585,0.1523962962962963,0.1004993397662258,0.3061444444444444,0.1647665909314734,119.33385185185185,29.8658536481222,0.0064722118518518,0.031904507974186,1.0,3.0,1.0,0.0,0.0,5.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0
ENFJ,NF,me  𓆏,17jeHP53K7sioOUwyBTvo5,50,0.6004,0.1254088822815275,0.6713199999999999,0.1817469018347509,-6.22304,2.070794887900562,0.54,0.5034574339058886,0.067328,0.0764183064935813,0.24411426,0.2847005014026688,0.18616,0.1496225932410051,0.5339820000000001,0.2070649899851518,123.48664,29.06910827297807,0.0465454805999999,0.1815453038181695,1.0,5.0,0.0,1.0,0.0,3.0,2.0,3.0,3.0,3.0,6.0,0.0,1.0,1.0,0.0,1.0,4.0,2.0,0.0,0.0,2.0,2.0,5.0,5.0
