mbti,function_pair,playlist_name,playlist_id,track_count,danceability_mean,danceability_stdev,energy_mean,energy_stdev,loudness_mean,loudness_stdev,mode_mean,mode_stdev,speechiness_mean,speechiness_stdev,acousticness_mean,acousticness_stdev,liveness_mean,liveness_stdev,valence_mean,valence_stdev,tempo_mean,tempo_stdev,instrumentalness_mean,instrumentalness_stdev,Cminor_count,CMajor_count,C#/Dbminor_count,C#/DbMajor_count,DMajor_count,Eminor_count,EMajor_count,Fminor_count,FMajor_count,F#/Gbminor_count,F#/GbMajor_count,GMajor_count,G#/AbMajor_count,Aminor_count,AMajor_count,A#/Bbminor_count,A#/BbMajor_count,Bminor_count,BMajor_count,Dminor_count,D#_Ebminor_count,D#_EbMajor_count,Gminor_count,G#/Abminor_count
INTP,NT,INTP ,0sO2ZNI8WVo4WzLokmTF6L,48,0.5756875,0.1327158468708175,0.5839791666666666,0.1660132639642288,-7.521541666666667,2.87666629572329,0.7291666666666666,0.4490928602896295,0.0533583333333333,0.0363072985648617,0.2806410416666666,0.2562017002471492,0.1518229166666666,0.0920015523448667,0.4190916666666666,0.2265351833397632,118.38804166666668,28.577418812730915,0.0979003864583333,0.2432603658587057,0.0,7.0,0.0,5.0,4.0,4.0,3.0,0.0,3.0,1.0,3.0,1.0,2.0,1.0,2.0,0.0,3.0,2.0,1.0,1.0,0.0,1.0,2.0,2.0
INTP,NT,intp. ,1lZgMEYo3dewfuAffTnIe9,50,0.62532,0.1522589684366334,0.5867800000000001,0.195239182459226,-7.46192,3.2163497616689254,0.52,0.5046720495044485,0.1030119999999999,0.0923457470375239,0.2725939,0.2742786403985323,0.183316,0.1470651020078232,0.4539159999999999,0.2240997439734806,121.78875999999998,30.95644373893152,0.0267506034,0.1199308367680776,1.0,1.0,4.0,3.0,4.0,4.0,2.0,1.0,1.0,2.0,3.0,3.0,5.0,4.0,2.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,2.0
INTP,NT,INTP 5w4,0UvlxQx9oLrxKHDXlHLE2h,25,0.43296,0.1834526460243442,0.42228,0.1971506446011949,-11.98872,3.998737535356212,0.76,0.4358898943540673,0.086796,0.1706944821408511,0.587724,0.3256132474270665,0.1714959999999999,0.1102136541752729,0.323184,0.2602854773769242,121.41924,32.15155983810635,0.4225376199999999,0.4095870514488058,0.0,6.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0
INTP,NT,I'm INTP,6abNZMsIg2qCsOyp6Hfmbx,45,0.5378444444444445,0.1440083576418642,0.5814,0.2148280919500731,-8.17191111111111,3.33950413318438,0.4222222222222222,0.4994946941609586,0.0799422222222222,0.0797591672955326,0.2648413644444444,0.3056363065106134,0.1797466666666666,0.1246247688062048,0.3535266666666667,0.2040869660886572,117.58617777777778,28.7610106080254,0.1517446868888889,0.2921333402970087,4.0,0.0,1.0,1.0,4.0,7.0,0.0,3.0,3.0,0.0,1.0,4.0,2.0,1.0,1.0,1.0,2.0,5.0,0.0,0.0,0.0,1.0,3.0,1.0
INTP,NT,Intp,5ORL0prhBYdHXCkcRqBark,43,0.5395581395348837,0.1298736203145162,0.6642790697674418,0.1884910412903836,-6.728093023255815,2.5221356767812915,0.6511627906976745,0.482242822170412,0.0396697674418604,0.0195555805563785,0.2163065930232558,0.2882852907584202,0.2004999999999999,0.1160914520457696,0.4482674418604651,0.2035326798621576,123.9225581395349,24.48658698757568,0.1018724755813953,0.2460674950900234,2.0,1.0,2.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,1.0,4.0,3.0,1.0,5.0,1.0,5.0,4.0,2.0,0.0,0.0,2.0,1.0,2.0
INTP,NT,INTP,1IuAs1BCui91sdCOZwmWQh,18,0.5236666666666667,0.1557241150239743,0.6121111111111109,0.2487074560458742,-9.107333333333331,5.556851753624953,0.7222222222222222,0.4608885989624768,0.1153055555555555,0.1279860675883591,0.3219343555555555,0.3557677899407953,0.2118666666666667,0.1603528352250308,0.4171111111111111,0.1904078869130499,117.77233333333334,33.64734298399136,0.2055191244444444,0.3607383959589199,0.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
INTP,NT,INTP PLAYLIST (by an intp),6O3h3eKntAIDh75YC1774Y,50,0.6520212765957447,0.0828714272262086,0.8533829787234043,0.1031363709286187,-5.780851063829788,2.269338478391823,0.5319148936170213,0.5043749394606821,0.1363617021276595,0.0885962398681733,0.0359346170212766,0.0565397070537131,0.219863829787234,0.1783434283787419,0.6776595744680851,0.1376663067925552,134.28770212765957,26.05339456303476,0.0242091404255319,0.0742850403056013,1.0,3.0,2.0,9.0,1.0,0.0,0.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,5.0,0.0,5.0,4.0,0.0,1.0,0.0,0.0,2.0
INTP,NT,INTP PLAYLIST (by an intp),6O3h3eKntAIDh75YC1774Y,50,0.6520212765957447,0.0828714272262086,0.8533829787234043,0.1031363709286187,-5.780851063829788,2.269338478391823,0.5319148936170213,0.5043749394606821,0.1363617021276595,0.0885962398681733,0.0359346170212766,0.0565397070537131,0.219863829787234,0.1783434283787419,0.6776595744680851,0.1376663067925552,134.28770212765957,26.05339456303476,0.0242091404255319,0.0742850403056013,1.0,3.0,2.0,9.0,1.0,0.0,0.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,5.0,0.0,5.0,4.0,0.0,1.0,0.0,0.0,2.0
INTP,NT,INTP,74YasQCA4fp8Z0JAOTJvIF,50,0.51308,0.1176910240539062,0.63764,0.1970025131922982,-8.261000000000001,3.3427269815929312,0.66,0.4785181206984066,0.046084,0.0316290834904993,0.253546172,0.2989040010911591,0.17765,0.1455438530590189,0.4137639999999999,0.2160250389493339,124.01572000000002,31.317660572857843,0.2396917324,0.340902674982507,2.0,6.0,1.0,3.0,2.0,1.0,2.0,1.0,4.0,4.0,3.0,2.0,4.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0
INTP,NT,INTP 5w6,5BhgZqQL7ShjsHVCH6gk00,43,0.5676511627906977,0.1706498620429632,0.7053023255813953,0.1494702606005178,-5.784790697674419,2.569087484452125,0.4651162790697674,0.5046845884077511,0.1002744186046511,0.1000256683557329,0.1188861860465116,0.1526284286401293,0.2003511627906976,0.135313594101316,0.5043953488372094,0.2174135996463536,124.36613953488371,33.15514736563855,0.028043565116279,0.1000964429827295,1.0,3.0,0.0,2.0,4.0,4.0,1.0,5.0,1.0,1.0,1.0,1.0,4.0,6.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0
INTP,NT,INTP ,3l9nnY4QsMRiwUz8pFKzCh,26,0.5465769230769231,0.1368319182287299,0.6196153846153846,0.1717155967110913,-7.724576923076922,3.0195695345274225,0.7307692307692307,0.4523443208612048,0.0700115384615384,0.0858589043811907,0.1417766692307692,0.2150437358685079,0.1599307692307692,0.1273695372347117,0.4037692307692308,0.1985965372693708,109.7811153846154,30.146706090486138,0.1653790476923076,0.290433353317728,1.0,3.0,0.0,2.0,1.0,2.0,2.0,1.0,4.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
INTP,NT,INTP haul,4obOSGlGOV40cLJiBlFySu,50,0.50344,0.1501332958760722,0.7812399999999999,0.1960802168210026,-5.5638,3.194766926441696,0.48,0.5046720495044485,0.09748,0.0758406089056758,0.10610725,0.1952007688420584,0.192672,0.1501211212212815,0.364728,0.2043046325306144,135.86714,30.39075851207376,0.0649964042,0.1874644479311433,5.0,7.0,5.0,2.0,1.0,4.0,0.0,2.0,0.0,2.0,2.0,7.0,0.0,2.0,3.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0
INTP,NT,INTP playlist,1dwf8SY2jj5Tmfh6GogtMg,50,0.57454,0.1471776949050059,0.6608799999999999,0.1912309897181192,-8.096060000000001,3.324044962796664,0.54,0.5034574339058886,0.061464,0.0589668317698991,0.233927388,0.2843879045231531,0.181612,0.1619765775962559,0.452574,0.2405054989485475,123.43274,35.05080863069658,0.1748065958,0.3090657126243508,1.0,0.0,2.0,2.0,1.0,2.0,1.0,6.0,1.0,1.0,3.0,3.0,3.0,4.0,8.0,0.0,0.0,3.0,3.0,1.0,0.0,2.0,1.0,2.0
INTP,NT,intp vibes???,4ZUIVHYSUhyyWUljYQR7IB,50,0.6103,0.1054468141398539,0.63022,0.191055424162835,-6.65016,2.6076892371505886,0.82,0.3880879344916035,0.066512,0.0527248407551228,0.30123184,0.2673385446277587,0.166456,0.1557709414099918,0.509656,0.2347662147233077,119.71412,29.945009484829537,0.0004724851999999,0.0024805334715184,1.0,10.0,2.0,1.0,5.0,1.0,4.0,1.0,2.0,1.0,0.0,7.0,0.0,0.0,5.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0
INTP,NT,Intp,1rzsCtq5i9gpuEEutp3mqG,50,0.5812999999999999,0.1634585699241023,0.638296,0.2245181261352083,-8.08248,5.26588144545156,0.58,0.4985693819032897,0.07002,0.0768519992968196,0.264498432,0.28328727767048,0.205234,0.1521664268932848,0.4953079999999999,0.2435840364059942,121.56898,29.690718018750903,0.211045129,0.3381522803065265,2.0,4.0,2.0,1.0,0.0,4.0,1.0,2.0,4.0,1.0,5.0,4.0,1.0,1.0,4.0,2.0,4.0,2.0,0.0,0.0,0.0,1.0,1.0,4.0
INTP,NT,INTP,1CrnTJsIgFMK4Jzb0pwwEp,50,0.58652,0.1748656907341127,0.7269399999999999,0.217044377104437,-6.607819999999999,3.4630725456933025,0.5,0.5050762722761054,0.10982,0.1149172781453099,0.20360332,0.2579288399051845,0.2077639999999999,0.1557470656977825,0.405328,0.2597071003563634,112.01986,22.35055594981284,0.3021189924,0.366818881758642,1.0,1.0,0.0,6.0,5.0,4.0,0.0,2.0,0.0,1.0,1.0,3.0,3.0,4.0,2.0,2.0,1.0,5.0,2.0,1.0,0.0,1.0,1.0,4.0
INTP,NT,INTP go brrrrr,50iM7nmH12N2RSgw1Ei1sk,50,0.55748,0.1176456526686674,0.6008680000000001,0.223786529513813,-8.633659999999999,3.94458893443064,0.66,0.4785181206984066,0.064678,0.0658598149132546,0.2649886,0.2713097321459406,0.18589,0.1334994355258264,0.402966,0.208095789962219,128.00140000000002,31.819404778357807,0.1882091907999999,0.3351451602070367,2.0,5.0,1.0,3.0,5.0,0.0,2.0,4.0,0.0,1.0,2.0,2.0,3.0,2.0,6.0,1.0,0.0,2.0,3.0,0.0,0.0,2.0,2.0,2.0
INTP,NT,Pov: 🍁☕INTP☕🍁,5VCK3a0XwevnnqSOBTtv40,50,0.5686800000000001,0.1131604315355244,0.65714,0.1662986016115565,-6.480000000000001,2.424869228537944,0.68,0.4712120714991612,0.05412,0.0653201940834688,0.159486788,0.1947433730222309,0.200508,0.137753608553053,0.432484,0.2405825882718694,120.5295,27.264879524391667,0.1231601215999999,0.2515466563272064,3.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,5.0,1.0,5.0,3.0,2.0,4.0,5.0,1.0,3.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0
INTP,NT,INTP,3mPB3TFWCflQvxPfvierBO,46,0.516108695652174,0.143391651432303,0.6894999999999999,0.1846558059381471,-7.259239130434783,2.4545463956121427,0.5869565217391305,0.4978213403988641,0.0586565217391304,0.0687704867323958,0.1723630028260869,0.2181238785977495,0.171495652173913,0.1033525723090555,0.4144630434782609,0.2143876109176457,128.6439347826087,32.67070930999011,0.2341261313043478,0.3364318978495019,2.0,2.0,1.0,1.0,4.0,0.0,2.0,3.0,2.0,2.0,1.0,3.0,5.0,3.0,4.0,2.0,0.0,3.0,2.0,0.0,1.0,1.0,2.0,0.0
INTP,NT,INTP,47aFOnbtlVxNZCVyuTf3jv,21,0.545047619047619,0.1303995690907282,0.7116666666666667,0.1734503771495851,-7.5730476190476175,3.757755546548904,0.7619047619047619,0.4364357804719847,0.0618,0.0519886622255276,0.0878104,0.1665796276972667,0.1737714285714285,0.1444007414899838,0.4635238095238095,0.2271879440127972,127.56780952380954,34.61416077506292,0.1298292447619048,0.2886040277933017,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,4.0,0.0,2.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
INTP,NT,intp²=?,00mHBhZurD86bZ4jTMLAPY,50,0.450862,0.1568092079892124,0.60457,0.2321733169027669,-8.81096,4.73917455122079,0.56,0.5014265364224069,0.06359,0.0797592711007981,0.293676486,0.3133024169649562,0.196096,0.1525616034289635,0.3781279999999999,0.2473634383423941,129.26712,35.51319331939058,0.2935927998,0.3619463837187145,2.0,3.0,2.0,1.0,3.0,4.0,1.0,0.0,3.0,0.0,2.0,4.0,1.0,2.0,6.0,1.0,2.0,7.0,1.0,2.0,1.0,1.0,1.0,0.0
INTP,NT,INTP Music,0DCRKDP0zPe7moV7hDRHyB,50,0.5386799999999999,0.1469113907588308,0.64896,0.2118872399390289,-9.8742,3.582596327941454,0.76,0.4314191105868999,0.0451079999999999,0.0155075470763925,0.1509057,0.1988238823617473,0.195,0.1743328823760767,0.6097940000000001,0.2717481888192276,126.30689999999998,27.52907883085648,0.150026023,0.2630828578571265,0.0,3.0,1.0,0.0,8.0,2.0,1.0,0.0,1.0,1.0,2.0,7.0,2.0,0.0,9.0,0.0,0.0,4.0,4.0,2.0,1.0,1.0,1.0,0.0
INTP,NT,Playlist de un INTP,1LEbRPNguvQnSnBBtpsIro,50,0.5864199999999999,0.1661990557206898,0.69134,0.1489328858573415,-6.09976,2.2218889239122825,0.42,0.4985693819032897,0.0804199999999999,0.089064287719258,0.109431874,0.1673946913806943,0.171154,0.1058120845110398,0.461962,0.2201513337479934,119.80223999999998,33.42606491308657,0.0944886406,0.2355411081434599,1.0,6.0,1.0,1.0,3.0,1.0,1.0,5.0,2.0,2.0,2.0,1.0,0.0,7.0,2.0,2.0,1.0,5.0,2.0,2.0,0.0,0.0,1.0,2.0
INTP,NT,Intp&Entp mood,3ldWFzja2vch2Lwu3UEA7P,50,0.53788,0.1355539865341707,0.6089600000000001,0.1835678109704689,-7.23606,2.4019989924210705,0.6,0.4948716593053935,0.065336,0.0571917104026056,0.208294404,0.2703518644191978,0.1921,0.1610982372368373,0.398124,0.2120781667216123,120.00622,29.74664157019603,0.0337809468,0.1309527163473966,3.0,4.0,2.0,5.0,3.0,3.0,2.0,1.0,2.0,3.0,0.0,2.0,2.0,1.0,2.0,1.0,5.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0
INTP,NT,Intp playlist,4bzjKRko8lrI9qCRD5OTwn,50,0.5513600000000001,0.1318923122885345,0.702416,0.1986861532514975,-8.13582,3.5293760371823133,0.52,0.5046720495044485,0.0558139999999999,0.0479162705526366,0.162200992,0.2404433523088316,0.175474,0.1294930946232347,0.4364,0.2313313728866723,126.80548,29.74614506339007,0.294250992,0.3924137411621137,3.0,2.0,2.0,4.0,4.0,3.0,1.0,1.0,1.0,4.0,2.0,5.0,3.0,2.0,2.0,2.0,0.0,3.0,1.0,0.0,0.0,1.0,2.0,2.0
INTP,NT,intp,5rYExmV6JtHVfVhTxYE9L8,50,0.60914,0.1358731416146874,0.7438199999999999,0.1916009554319836,-5.559339999999999,3.0580440434756224,0.7,0.4629100498862756,0.069008,0.0636343888545962,0.18970244,0.2405800724451649,0.2084079999999999,0.128433803866078,0.6080200000000001,0.2205081783850519,118.37504,31.94736084654869,0.0194916152,0.1181980108262653,1.0,10.0,2.0,0.0,4.0,3.0,1.0,2.0,5.0,0.0,3.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0
INTP,NT,Intp,22ISXeOKlctYSSK9S5BBcL,26,0.5268461538461539,0.1262437934498777,0.6438846153846154,0.1554774136453464,-7.8161538461538465,2.598311446956392,0.6923076923076923,0.4706787243316416,0.0388653846153846,0.0136825711708784,0.1513614230769231,0.2218886020525025,0.1967076923076923,0.1355960557629222,0.3365961538461538,0.2247074515556067,120.36103846153848,27.16213142370204,0.2041066442307692,0.317367873274049,0.0,1.0,2.0,2.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
INTP,NT,intp core,6IPwmz6ksbTnCtRLJFaPEa,50,0.59334,0.1227066536791826,0.6945600000000001,0.1710321798101522,-7.41028,2.6341221675293243,0.58,0.4985693819032897,0.065728,0.0607736853634289,0.181095808,0.2108130238227809,0.169254,0.1313682504586683,0.490832,0.2253692203600888,120.76928000000002,27.478241394312008,0.2340905764,0.3548488486862967,1.0,0.0,2.0,2.0,3.0,4.0,0.0,1.0,3.0,2.0,3.0,3.0,5.0,4.0,5.0,3.0,0.0,2.0,2.0,1.0,0.0,3.0,0.0,1.0
INTP,NT,intp playlist,07RpdcDQGJTH3NYElOkIcx,50,0.61632,0.1538068547608609,0.6703399999999999,0.1717631984056264,-6.16378,2.889763497772997,0.56,0.5014265364224069,0.0684299999999999,0.0544120644260263,0.2335308,0.2601893646420167,0.155528,0.095317640913882,0.449916,0.210111830631758,116.33532,25.90750856525528,0.0693166646,0.1831564914937657,2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0,4.0,7.0,2.0,1.0,4.0,2.0,3.0,2.0,0.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0
INTP,NT,infp + intp,5GarTRfSKCZM3LK4bRm2TB,50,0.5781,0.1631597752048524,0.404482,0.1670718526715438,-8.1742,2.891159240702947,0.74,0.443087497693452,0.049412,0.0376285694760819,0.5862259999999999,0.277421770410974,0.142674,0.0811055845229927,0.3688919999999999,0.166801733510299,110.5191,24.675721817079182,0.0037452816,0.0162973221940685,1.0,1.0,3.0,4.0,4.0,2.0,4.0,1.0,3.0,2.0,2.0,7.0,4.0,1.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,2.0,0.0
INTP,NT,istp/intp/intj,2xSIjfLPXY4q3vRgh5BH43,50,0.63606,0.152936482747257,0.67048,0.2017901759304471,-7.24032,4.0260361244159295,0.58,0.4985693819032897,0.098234,0.089650190047262,0.131965106,0.2072676405636515,0.206656,0.1417995986868619,0.490476,0.2364865742920899,121.05788,27.586903755253733,0.1641685288,0.2986578753373259,0.0,4.0,0.0,4.0,4.0,2.0,0.0,1.0,0.0,2.0,1.0,2.0,5.0,2.0,3.0,2.0,2.0,4.0,4.0,1.0,0.0,0.0,4.0,3.0
INTP,NT,pov: you are an INTP,01xsnhH9a9okh8vWQGYQ6e,50,0.5870799999999999,0.1405269732260737,0.6272,0.1648544193882491,-6.872820000000001,2.8474049746019188,0.76,0.4314191105869001,0.072462,0.0759578585903568,0.241471668,0.2545897899769332,0.209554,0.1598489506518256,0.462046,0.2513338402789957,121.9542,28.6782535132708,0.0888416498,0.2349237187491764,2.0,7.0,2.0,3.0,2.0,0.0,5.0,2.0,3.0,1.0,2.0,4.0,4.0,1.0,2.0,3.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0
INTP,NT,intp,6nKcRtzK5h8k9MASdt4IHv,30,0.5910333333333335,0.1472289990488271,0.5375633333333333,0.2535406605265315,-9.6021,5.639189764190573,0.7333333333333333,0.4497764451088037,0.0761999999999999,0.0688560467382044,0.4034370433333333,0.3333082438601735,0.1397033333333333,0.0722294403790536,0.4694333333333333,0.2839258612959441,124.53233333333334,31.604075679257413,0.203770975,0.3365179705518036,2.0,2.0,1.0,2.0,3.0,0.0,0.0,1.0,3.0,0.0,2.0,3.0,1.0,0.0,1.0,1.0,4.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0
INTP,NT,CRAZY iNTp,27ZmxdrzNzN7vVnM9jc88f,50,0.42042,0.1580980179044194,0.8851600000000001,0.168890298896131,-4.803599999999999,2.502834466629173,0.64,0.4848732213850611,0.154882,0.0869189716262878,0.0639024516,0.1897745032612011,0.2453719999999999,0.1788565119112559,0.292466,0.2176633504440529,127.11626,28.61879770988976,0.219495722,0.3344854572041058,3.0,2.0,2.0,4.0,2.0,1.0,1.0,0.0,5.0,1.0,8.0,2.0,1.0,1.0,5.0,3.0,0.0,3.0,2.0,1.0,2.0,0.0,0.0,1.0
INTP,NT,INTP weirdo,0vLCzThBgIJ7I9D8bCu8oV,50,0.62662,0.1340307442647517,0.5102800000000001,0.1605498256947426,-8.947859999999999,2.6748612324105823,0.8,0.4040610178208844,0.083892,0.0797766214028206,0.3997718879999999,0.3169799797460058,0.197368,0.1346035030626421,0.310712,0.1577131594680284,124.77584,30.049287512596607,0.0077709028,0.0220766559065023,1.0,8.0,1.0,4.0,4.0,2.0,0.0,1.0,2.0,0.0,7.0,0.0,3.0,1.0,2.0,0.0,2.0,3.0,6.0,0.0,0.0,2.0,0.0,1.0
INTP,NT,AVERAGE DEPRESSED INTP PLAYLIST,4AzRqod2pMwNUu89z1FXKf,50,0.6400199999999999,0.191313770480617,0.70328,0.1817141778975421,-6.437980000000001,3.0149251284574348,0.56,0.5014265364224069,0.12497,0.1406118949449156,0.160071202,0.2232608640260915,0.24483,0.1974760323870898,0.589132,0.2424237093880658,129.46476,29.52695011276364,0.06500664,0.1973385270794011,1.0,3.0,0.0,5.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,6.0,8.0,6.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,4.0
INTP,NT,INTP,2LQUYSAWov3dLUMZzKCKdm,18,0.5625555555555555,0.1884404172402332,0.6488888888888888,0.1935026641825678,-8.13883333333333,3.0369649952465605,0.5555555555555556,0.5113099925649136,0.0998055555555555,0.1173084795702551,0.1937654666666666,0.2743234156942409,0.1685388888888889,0.1403172503708435,0.3785,0.1916903906886126,127.51677777777776,36.98232822269634,0.1541945688888888,0.3062668535492978,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,3.0,2.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0
INTP,NT,INTP 9w8,1M4Oq1fjxHmzpkXVaFPgsn,20,0.4458499999999999,0.155581176983525,0.5703,0.1747491736295497,-7.995200000000001,2.368957501118428,0.8,0.4103913408340616,0.045775,0.0323592803738864,0.166799025,0.2201268759932299,0.1369,0.0869661156034802,0.350425,0.1908972770752292,129.86255,32.92818712300898,0.044162035,0.1254969750765386,0.0,3.0,1.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
INTP,NT,Dopamina🌌INTP-T🌌🌻,2j5bL45q8qysKjLp7EUTW2,50,0.4618,0.1152896972227539,0.68878,0.2000295172095909,-7.059679999999999,2.451132411680739,0.52,0.5046720495044485,0.0564499999999999,0.057585607080738,0.101336368,0.2156944415188985,0.1851,0.1627895060048592,0.320944,0.2054229724649279,125.07941999999998,25.78294584433355,0.032515353,0.1253917293299996,1.0,2.0,1.0,3.0,1.0,4.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,4.0,4.0,1.0,1.0,3.0,4.0,1.0,2.0,1.0,1.0,3.0
INTP,NT,INTP - The logistician ,52DlZGvT4ZwD8ZlUpaxB0S,25,0.64008,0.1665337603410591,0.7547200000000001,0.1789342337284847,-6.1042,3.0366351580875395,0.64,0.4898979485566356,0.07804,0.0555889227574463,0.1611715999999999,0.2516679785398479,0.166584,0.1199779968716486,0.435384,0.2406514486416679,118.30896,21.24867428311705,0.2785803019999999,0.4096217742123014,0.0,2.0,0.0,4.0,3.0,2.0,1.0,3.0,0.0,1.0,0.0,2.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INTP,NT,intp,32yRDROqZL4E38t8swKij5,50,0.5136,0.1236507590113446,0.4070999999999999,0.1352873359383875,-9.1735,2.740508542484145,0.88,0.3282607226593161,0.0460379999999999,0.0297603138698612,0.5798338000000001,0.2857082282564304,0.172916,0.1177516607794834,0.30059,0.163066001724355,119.25064,29.821229899601693,0.0403769496,0.1772951480612751,2.0,6.0,0.0,6.0,2.0,1.0,4.0,0.0,4.0,2.0,4.0,1.0,2.0,0.0,4.0,0.0,4.0,1.0,5.0,0.0,0.0,2.0,0.0,0.0
INTP,NT,INTP side,21rLVCiEJEKp1usHqb8cIY,16,0.519625,0.1504596845226875,0.6250625,0.1479493015641957,-6.629375,2.159630427488308,0.4375,0.51234753829798,0.0434625,0.0169578251357104,0.174264375,0.2206380090243972,0.1687125,0.1752787451461243,0.3734375,0.1267969341112,110.8345,28.10562639994585,0.021304475625,0.0413969688854774,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0
INTP,NT,intp playlist <3,7ldnqGg6VUai7rQiMmCXok,45,0.5729777777777778,0.134853369676591,0.6823555555555556,0.197183365926185,-6.931711111111111,3.342297818881647,0.6,0.4954336943068623,0.0869488888888889,0.0934982732514889,0.2184239955555555,0.2800948959554649,0.1855799999999999,0.1447064750074816,0.4427177777777777,0.2265738644248361,124.73793333333332,35.00597436698225,0.1250460477777777,0.2622724233359665,1.0,3.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0,3.0,3.0,5.0,3.0,3.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0
INTP,NT,INTP (^._.^)ﾉ,2pFfAZQVu4qwUoESjN65fM,50,0.540942,0.1673549229655833,0.5101,0.263280336353105,-11.42714,5.1672298425080845,0.58,0.4985693819032897,0.04421,0.0274889755267489,0.4820728,0.3502644688269312,0.138486,0.0847626048900993,0.457458,0.2786777116590241,111.22897999999998,23.367796012225448,0.5711632806,0.35044933943184,1.0,4.0,3.0,3.0,3.0,2.0,2.0,1.0,5.0,0.0,1.0,6.0,1.0,5.0,0.0,2.0,3.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0
INTP,NT,intp(,4XmZwDUfx1fv7T9lnkotL7,38,0.5553684210526316,0.1344927248213522,0.7102105263157895,0.1817627140271797,-6.729947368421053,2.093194790168245,0.4736842105263157,0.5060094062400561,0.0678184210526315,0.0739662883593313,0.1815941665789474,0.2676723997750801,0.2167157894736842,0.1635197955225552,0.3833526315789474,0.2153862623750982,120.23115789473684,32.96243176506077,0.2556035121052632,0.3419747385032224,0.0,1.0,0.0,3.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,2.0,4.0,2.0,3.0,2.0,1.0,7.0,0.0,0.0,1.0,1.0,1.0,2.0
INTP,NT,intp,1d9uLSXGhBWMx5U68dYXK0,50,0.43526,0.1690344500571479,0.6317,0.2004111335454684,-8.750459999999999,3.336698063618448,0.64,0.4848732213850611,0.047374,0.0273088294759577,0.2232438056,0.2908552776034205,0.1859499999999999,0.1642795790779877,0.4169119999999999,0.2544204880724436,139.03666,28.586122979594304,0.2230090865999999,0.3045155511468715,2.0,5.0,2.0,1.0,6.0,0.0,2.0,1.0,4.0,2.0,0.0,3.0,1.0,2.0,6.0,2.0,2.0,5.0,2.0,1.0,0.0,0.0,0.0,1.0
